,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
1,Gambit Esports,Blue,TRUE,1,1832,FALSE,FALSE,14,4,45,1114378,178862,597617,337896,52793,18539,30120,4130,39286,13,99093,75302,20747,237,95,86944,21402,64324,1215,60556,53028,845,194,115,23,2254,74,45,0,92,47,29.9,24.4,2074.6,1855.4,1828.3,1356,2633.5,1702,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
2,Kaos Latin Gamers,Red,FALSE,1,1832,FALSE,FALSE,4,14,8,914795,242975,371508,300307,49733,17574,30941,1214,16822,8,86997,30442,4348,215,113,69501,19993,45373,4130,46151,45425,832,159,108,20,4331,68,42,0,113,43,27.5,25.5,1994,1816.4,1556.1,1179.2,1734,1361.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
3,Rainbow7,Blue,TRUE,2,2590,FALSE,FALSE,21,16,54,1264462,521349,528288,214821,107187,66209,34658,6319,56271,11,184427,117866,26076,312,173,140396,44850,85749,9792,81964,74270,1178,266,183,17,5757,88,50,0,136,59,31,28.3,2251.5,1925.2,1967.8,1320.4,2272.5,1438.5,TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,9,2,1,6,0
4,Ascension Gaming,Red,FALSE,2,2590,FALSE,FALSE,16,21,47,1119253,294668,758664,65921,101049,40842,50411,9793,47363,12,127761,53522,15253,340,168,142653,69777,66555,6319,81511,78980,1175,283,192,23,3686,88,45,0,164,54,27.3,26.9,2090.8,1914.5,1835.6,1287.6,2561,1292.2,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,1,0,1
5,Gambit Esports,Blue,TRUE,3,2230,FALSE,FALSE,20,15,47,993375,476197,357565,159610,116984,71828,38411,6741,74676,21,185212,75692,15684,255,143,133685,61511,65060,7107,69352,60530,969,230,170,0,2607,84,42,0,105,53,31.8,23.6,2126.6,1854,1605.2,1297.3,1910.2,1829.8,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,8,1,1,3,1
6,Ascension Gaming,Red,FALSE,3,2230,FALSE,FALSE,15,20,43,858368,390149,431636,36580,99436,56829,35935,6666,74283,9,151141,73978,5948,220,225,167401,78835,81874,6688,61507,58258,923,195,162,0,3094,79,31,0,112,35,29.4,23.3,2153.5,1852.5,1607.3,1196.3,2546.3,2017.7,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,1,0
7,Rainbow7,Blue,FALSE,4,1884,FALSE,FALSE,13,19,23,544055,215276,302722,26052,56168,37091,18008,1068,23776,10,82812,6713,0,205,112,90035,38741,46915,4374,49503,46025,840,154,111,6,9436,71,41,0,120,35,34.3,26.3,2157.6,1773,1528.7,1248.1,1779.1,1529.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1
8,Kaos Latin Gamers,Red,TRUE,4,1884,FALSE,FALSE,19,13,50,983501,351066,310672,321757,65745,36709,24656,4376,34406,9,62800,70326,21004,256,111,83270,38275,43924,1068,61412,50695,865,159,100,24,4878,77,50,0,135,46,33.7,23,2284.7,1765.8,1760.8,1171.1,1608.7,1417.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,2,1,3,0
9,Kaos Latin Gamers,Blue,TRUE,5,1645,FALSE,FALSE,23,7,50,784675,303071,286734,194866,68157,38094,24767,5292,41741,15,69967,64924,19862,212,102,82442,30186,48295,3957,56923,51305,757,160,96,16,2060,73,43,0,113,38,31.8,23,2329.5,1931.8,1947.8,1497.2,3264.9,1896.3,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,1,1,2,1
10,Ascension Gaming,Red,FALSE,5,1645,FALSE,FALSE,7,23,15,661417,174540,313244,173631,51655,26311,21383,3958,24355,13,70432,15589,439,167,121,88615,39680,43639,5290,42160,40125,723,132,113,1,6884,65,25,0,101,29,28.6,23.5,2202.3,1707.8,1616.8,1251.9,3185.2,1828.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
11,Rainbow7,Blue,FALSE,6,2185,FALSE,FALSE,9,16,20,1213829,450555,443039,320233,51133,28295,22000,834,34552,9,116987,21427,2426,224,153,107107,48129,55490,3484,61083,58035,1084,194,154,0,3894,83,35,0,107,44,31.1,26.3,2230.5,1938.6,1702.8,1311.1,2359,1639.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1
12,Gambit Esports,Red,TRUE,6,2185,FALSE,FALSE,16,9,42,1070609,401879,548683,120043,80834,44913,32434,3485,31180,11,110768,85921,22158,270,257,86428,31961,53630,834,72079,66265,1021,250,174,12,2591,85,53,0,109,57,32.9,26,2414.6,1932,1851,1327.8,1738.7,1615.4,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,2,4,0
13,BAUSuperMassive eSports,Blue,TRUE,7,1925,FALSE,FALSE,12,7,31,878489,204829,528073,145583,64675,29353,30934,4384,62862,15,83974,81247,26472,241,85,105632,38360,61379,5890,60535,49083,889,155,107,12,1496,75,40,0,107,63,28.8,24.5,2135.5,1728.1,1790.8,1334.2,3518.2,1408,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,9,1,1,2,1
14,Dire Wolves,Red,FALSE,7,1925,FALSE,FALSE,7,12,14,958748,215409,417197,326137,68537,32835,29806,5892,15776,10,79784,29833,6543,241,111,87799,31700,51710,4383,53426,51333,886,212,138,21,4156,71,37,0,140,40,30.7,25.7,2243.9,1858,1770.5,1293,2738.3,1416.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,0
15,KaBuM! e-Sports,Blue,TRUE,8,2014,FALSE,FALSE,10,4,24,796366,235562,473775,87024,58201,28159,27954,2085,33922,14,104139,84748,29424,276,83,78578,24796,51473,2306,63449,57625,886,191,111,16,2686,78,53,0,136,61,33.1,23.1,2336.5,1788.6,1861.1,1185.3,1810.8,1428.2,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,2,1
16,PENTAGRAM,Red,FALSE,8,2014,FALSE,FALSE,4,10,9,1241813,192211,577628,471970,50553,20944,27298,2307,27193,13,84152,21281,6089,220,85,88854,31367,55399,2085,53658,50650,997,202,156,13,1300,75,47,0,133,48,32.9,25.2,2163.6,1924,1575.2,1276.3,1843.5,1980.7,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,0
17,BAUSuperMassive eSports,Blue,TRUE,9,1734,FALSE,FALSE,16,3,35,857545,298861,452664,106016,69185,30582,33531,5066,26440,9,74474,70033,26071,208,78,64638,19074,44502,1059,61173,54208,844,206,106,45,1856,75,43,0,123,35,34.5,25.2,2565,1859.2,2020,1248.6,1998.1,1130.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,1,3,1
18,PENTAGRAM,Red,FALSE,9,1734,FALSE,FALSE,3,16,6,848216,214920,321849,311446,34988,16581,17182,1224,32533,13,66704,8360,168,156,93,91138,33736,52167,5230,43916,39500,832,133,109,0,2036,69,41,0,88,41,33.6,26.8,2139.7,1922.8,1493.5,1225.8,2811.9,1821.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
19,KaBuM! e-Sports,Blue,FALSE,10,1739,FALSE,FALSE,9,16,15,575169,193659,363134,18373,48635,18292,29420,920,20300,8,52783,13669,1258,166,94,85549,25902,55466,4175,45818,43760,821,93,69,4,1611,71,42,0,94,25,30.1,25.4,2064.5,1806.5,1514.9,1255.2,2970.2,1584,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
20,Dire Wolves,Red,TRUE,10,1739,FALSE,FALSE,16,9,23,1116201,177397,591385,347415,66527,25017,37329,4177,24145,16,58048,81806,25973,211,98,71720,20618,50180,920,61271,54293,839,253,119,63,1392,77,34,0,94,40,32,24.9,2511.1,1887.9,2172,1307.9,2127.3,1851.4,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,4,1
21,Dire Wolves,Blue,TRUE,11,1792,FALSE,FALSE,10,3,29,865557,245749,420220,199582,44299,22099,14816,7382,33359,12,63804,65833,21502,200,83,70621,19280,48355,2982,57926,46333,911,210,139,7,8201,76,32,0,96,54,31.8,25.2,2217.3,1811.6,1685.7,1250,2122,1546.3,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,8,1,1,2,1
22,PENTAGRAM,Red,FALSE,11,1792,FALSE,FALSE,3,10,6,746962,186159,389601,171197,34975,15285,16702,2983,17475,7,53728,21596,5496,211,85,63928,24203,32337,7381,46432,44550,816,166,134,4,3161,68,42,0,128,40,32.7,24.8,2264.9,1826.6,1694.6,1368.1,1635.5,1643.1,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0
23,KaBuM! e-Sports,Blue,FALSE,12,1322,FALSE,FALSE,1,21,2,557173,87963,226106,243101,28598,13454,13839,1303,8682,7,34630,7949,1342,113,118,55197,16334,37566,1291,30457,29418,560,100,83,0,1745,54,31,0,85,21,27.5,24.2,1811.4,1716.7,1393.3,1151.5,2697.6,1877.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
24,BAUSuperMassive eSports,Red,TRUE,12,1322,FALSE,FALSE,21,1,55,567817,145706,254301,167804,35300,14482,19523,1293,20122,10,45557,61452,20960,149,82,49298,15768,32223,1303,47939,41675,564,148,87,16,4980,63,35,0,86,28,26.8,26.1,2299.4,1975.8,2140.2,1620.4,2746.6,1569,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,3,1
25,Ascension Gaming,Blue,TRUE,13,2587,FALSE,FALSE,16,10,50,1485082,466882,616023,402173,110254,56180,41825,12243,73571,14,139048,88344,21922,325,137,150132,55507,78134,16484,83000,76438,1255,278,192,19,3947,88,50,0,153,60,32.6,26.6,2218.7,1807.1,1724.7,1202.2,2601.3,1541.2,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9,2,2,3,0
26,Gambit Esports,Red,FALSE,13,2587,FALSE,FALSE,10,16,18,1422292,447160,626022,349108,108130,50447,41196,16485,53975,16,189686,33230,4786,339,154,145879,59284,74346,12244,70708,70158,1275,211,156,9,2723,85,57,0,137,76,32.9,27.3,2104.8,1917.9,1668.8,1335.6,3056.7,1520.6,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,0
27,Kaos Latin Gamers,Blue,FALSE,14,2520,FALSE,FALSE,5,13,9,1361501,318380,633315,409801,52325,21029,25201,6093,51645,12,112707,74673,18608,361,78,124514,43440,76887,4181,66802,63858,1133,270,176,13,2568,81,63,0,187,56,30.4,26.7,2014.1,1846,1483.5,1296.3,1685.9,1834.8,FALSE,FALSE,TRUE,FALSE,TRUE,TRUE,6,1,0,3,1
28,Rainbow7,Red,TRUE,14,2520,FALSE,FALSE,13,5,38,1613954,472626,926508,214816,86626,39713,42727,4183,24786,10,78790,92933,26554,309,89,84794,25043,53654,6092,82575,72283,1192,270,177,17,2561,86,46,0,140,68,31.7,24.3,2113,1659.6,1524.6,1305.2,1575.1,1258.4,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,10,3,2,2,0
29,Ascension Gaming,Blue,FALSE,15,1748,FALSE,FALSE,2,11,5,884654,317445,258668,308535,23985,16581,6630,772,10761,7,41297,9216,950,183,55,51214,17532,33307,373,43670,42433,838,165,140,8,1399,69,34,0,91,30,30,26.1,2059,1921.7,1439.9,1222.1,1528.7,1244.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
30,Rainbow7,Red,TRUE,15,1748,FALSE,FALSE,11,2,27,850830,298644,322361,229821,31828,15340,16113,373,33045,9,56884,68032,21966,197,63,54405,19816,33814,772,56673,50200,816,203,123,12,5347,72,28,0,84,34,32.4,25.9,2352,1881.5,1904,1448,1563,1152.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,3,1
31,Kaos Latin Gamers,Blue,FALSE,16,1511,FALSE,FALSE,5,10,14,781751,191501,248406,341839,42379,22695,17064,2618,36717,12,71277,30060,851,165,111,83192,27859,53535,1796,38591,36750,702,137,101,0,1820,60,36,0,79,40,32.4,26.2,2184.2,1815.4,1584.6,1280.2,3503.9,1801.3,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,1
32,Gambit Esports,Red,TRUE,16,1511,FALSE,FALSE,10,5,25,823536,212364,253865,357303,54276,25345,27131,1796,29821,10,46215,40778,11813,173,99,70369,25723,42026,2618,48174,40983,688,160,117,5,4580,67,32,0,99,27,30.9,26.2,2261.2,1789.8,1768.6,1325.1,2895.7,1951.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,1,1,2,0
33,Gambit Esports,Blue,TRUE,17,2975,FALSE,FALSE,14,8,36,1389012,551488,595660,241857,93290,40675,36868,15743,47728,14,205562,140598,20259,498,130,152539,73962,74428,4144,93824,85943,1240,344,190,54,8759,88,65,0,188,80,34,25.5,2243.1,1902.7,1839.9,1477,1024.8,1317.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,6,3,6,1
34,Rainbow7,Red,FALSE,17,2975,FALSE,FALSE,8,14,14,1734999,880576,496362,358057,112112,67806,39877,4425,67961,11,113873,29642,10240,271,118,128876,43383,69466,16023,80138,77800,1479,208,176,0,3324,87,38,0,150,66,34.9,25.7,2214.4,1693.1,1534.4,1194.4,1151.1,1674.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,0,0
35,Ascension Gaming,Blue,TRUE,18,1775,FALSE,FALSE,17,4,39,874332,248511,403719,222097,52839,21633,26932,4271,13992,9,62089,69482,32395,207,85,61134,21192,39070,868,60707,51763,865,184,118,12,3175,73,39,0,100,43,31.6,24.7,2239.2,1728.9,2066,1267.3,1627.2,1489,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,11,1,1,2,0
36,Kaos Latin Gamers,Red,FALSE,18,1775,FALSE,FALSE,4,17,10,1109603,239388,179458,690755,30327,16689,12768,868,22587,11,51039,28761,6925,200,131,60965,21857,34833,4270,43791,42375,704,142,117,5,6359,62,55,0,115,38,26.5,22.1,1835.1,1634.9,1427.1,1475.4,2077.4,976.6,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,2,1
37,PENTAGRAM,Blue,FALSE,19,1961,FALSE,FALSE,10,11,23,946424,252649,400486,293285,47894,24630,21863,1397,27930,11,103879,23501,3783,218,128,85442,25150,56194,4091,52757,51310,851,158,113,13,2710,72,45,0,104,57,23.9,24.5,1895.6,1873.5,1718.6,1356,2896.8,1563.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
38,BAUSuperMassive eSports,Red,TRUE,19,1961,FALSE,FALSE,11,10,16,860311,264171,433212,162926,58726,22582,32046,4093,20359,10,83140,56860,17300,248,100,72419,26954,44066,1397,62750,52750,978,192,104,25,1626,75,39,0,132,45,27.2,25.2,2051.7,1702.1,1872.7,1273.8,2549.1,1450.5,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,3,0
39,Dire Wolves,Blue,FALSE,20,2092,FALSE,FALSE,8,20,21,975626,166530,468622,340473,49276,23953,22436,2882,22052,10,152935,22416,3828,237,133,110529,40951,59782,9789,56362,53950,1008,167,136,0,2743,75,40,0,145,49,34.3,26.5,2230.9,1925.7,1737.2,1265.9,1973.6,1190.3,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,0,1
40,KaBuM! e-Sports,Red,TRUE,20,2092,FALSE,FALSE,20,8,66,1144778,209481,756954,178337,90443,37466,43181,9791,24001,11,66620,95530,24946,288,98,81553,28312,50354,2882,72700,62033,999,207,127,27,2166,85,53,0,152,58,33.2,25.2,2202.4,1867.2,1832.6,1256.4,2304.5,1294.6,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,2,2,3,0
