,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
627,7,Red,113,11,4,UNRANKED,G2 Jankos,9,Sejuani,FALSE,1057,0,1413,3083,3111,0,3340,1,2,0,0,1,0,1244,0,0,0,0,0,113927,42189,63068,8669,0,2436,789,1606,40,6821,1,16905,1836,0,44,13,21401,4957,15603,840,8416,8395,0,0,27,121,76,12,713,12,11,0,24,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,0,0,0,8473,289,0,0,8429,67,19,23,8242,17,0,0,9104,0,0,0,9111,27,0,0,8400,8000,NONE,JUNGLE,0.6,0.3,0,1.8,354.8,346.6,0,286.9,249.4,271,0,263.2,0,0,0,0,0,0,0,0,522,789.3,0,828.8,0,0,0,0,63,FALSE,FALSE,1839,G2 Esports,JUNGLE
628,8,Red,268,4,1,UNRANKED,G2 Perkz,22,Azir,FALSE,1056,3111,3115,3151,3135,2055,3363,0,1,1,0,0,0,1803,0,0,0,0,0,227477,212461,11343,3672,0,10027,9085,916,25,689,1,8742,4833,2186,35,10,11511,4168,7216,126,12272,11600,1,0,331,33,33,0,304,17,4,0,11,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1030,0,0,8226,1355,0,0,8210,0,0,0,8236,48,0,0,8009,2930,0,0,9105,19,10,0,8200,8000,NONE,JUNGLE,11.3,9.5,0,11.9,541.6,500.5,0,640.1,370.1,300.2,0,489.9,0,0,0,0,0,0,0,0,252.1,189.1,0,499.9,0,0,0,0,63,FALSE,FALSE,1839,G2 Esports,MID
629,9,Red,51,4,7,UNRANKED,G2 Hjarnan,9,Caitlyn,FALSE,3006,2055,1033,3031,3087,3094,3363,0,3,1,0,0,0,1052,0,0,0,0,0,175117,28350,144929,1838,1218,6382,1186,4774,422,1510,3,4019,1128,1128,27,8,8380,3055,4879,445,10930,10850,0,0,290,19,17,0,218,15,2,0,10,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,4162,0,0,8009,490,0,0,9103,20,50,0,8017,414,0,0,8234,16,0,0,8236,28,0,0,8000,8200,NONE,JUNGLE,9.7,9.3,0,10,450.2,322.5,0,550.1,331.8,284.9,0,418.3,0,0,0,0,0,0,0,0,110.1,237.2,0,281.7,0,0,0,0,63,FALSE,FALSE,1839,G2 Esports,BOTCARRY
630,10,Red,201,4,14,UNRANKED,G2 Wadid,9,Braum,FALSE,2003,2055,3401,1029,1033,3111,3364,0,3,1,0,0,0,912,0,0,0,0,0,114864,4037,4316,106510,0,1518,1462,56,0,1222,5,8986,123,0,87,15,10820,4881,5401,537,5810,5225,0,0,49,0,0,0,469,10,21,0,55,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8304,10,0,0,8316,257,0,0,8347,0,0,0,8473,333,0,0,8430,4,0,0,8300,8400,SOLO,BOTTOM,1.6,1.5,0,1.8,183.8,266,0,200.9,171.4,154,0,196.8,0,0,0,0,0,0,0,0,150.7,290.4,0,456.2,0,0,0,0,63,FALSE,FALSE,1839,G2 Esports,SUPPORT
631,1,Blue,516,12,4,UNRANKED,S04 Vizicsacsi,552,Ornn,FALSE,3083,3060,1029,3001,3111,1011,3340,0,4,2,0,0,0,824,0,0,0,0,0,280003,56848,69280,153875,0,11672,8204,3468,0,3007,1,59603,478,69,41,54,34671,16683,17293,694,11655,11450,0,0,276,0,0,0,860,16,8,0,26,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,158,0,0,8473,1116,0,0,8444,1517,0,0,8242,5,0,0,8316,3841,0,0,8352,194,0,0,8400,8300,DUO,MIDDLE,8.5,9.3,2.5,7.2,469.7,469.9,263.2,338.6,312,287.3,202,291.2,0,0,0,0,0,0,0,0,359.1,337.9,1368.3,945.2,0,0,0,0,64,FALSE,FALSE,2471,FC Schalke 04,TOP
632,2,Blue,72,4,11,UNRANKED,S04 Pride,550,Skarner,FALSE,3111,3194,2055,1413,3742,1011,3364,2,1,3,2,1,1,2240,0,0,0,0,0,155356,65779,79849,9726,0,6234,3162,2384,686,8631,1,45966,14856,542,97,38,28137,10633,17017,486,11709,11425,1,0,38,151,98,0,1171,16,13,0,53,19,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,337,0,0,8126,383,0,0,8136,34,0,0,8134,4,0,0,8234,37,0,0,8232,5,50,0,8100,8200,DUO,MIDDLE,1,0.1,1.2,1.5,373.6,361.2,235.2,420.8,316.6,318.1,197.7,263.5,0,0,0,0,0,0,0,0,563.2,476.5,626.3,557.7,0,0,0,0,64,FALSE,FALSE,2471,FC Schalke 04,JUNGLE
633,3,Blue,42,4,12,UNRANKED,S04 Nukeduck,549,Corki,FALSE,3031,3094,3078,3087,3020,1038,3363,2,1,1,0,1,0,899,0,0,0,0,0,325384,290741,32002,2640,872,30874,28557,2316,0,6194,1,11321,4589,2944,34,0,18197,8976,8955,265,16126,16133,1,0,415,26,26,0,340,18,4,0,13,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,8270,0,0,8009,1110,0,0,9104,17,40,0,8014,164,0,0,8473,476,0,0,8435,14,0,0,8000,8400,DUO,BOTTOM,11.1,9.6,10,9.4,578.2,490.2,448.5,478,418.5,291.8,428.8,366.9,0,0,0,0,0,0,0,0,351.6,223.5,502.3,459.5,0,0,0,0,64,FALSE,FALSE,2471,FC Schalke 04,MID
634,4,Blue,51,4,1,UNRANKED,S04 Upset,18,Caitlyn,FALSE,3094,3153,3036,3006,3031,3087,3363,2,2,3,2,1,1,1729,0,0,0,0,0,393542,100433,281676,11433,1643,34521,8430,24790,1300,4907,1,11682,12308,5090,82,36,17944,8764,8759,420,17269,16700,1,0,439,32,32,0,604,17,6,0,22,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,11548,0,0,8009,520,0,0,9104,17,0,0,8017,2719,0,0,8345,4,0,0,8352,109,0,0,8000,8300,DUO,BOTTOM,11.3,8.9,13.1,9.8,426.1,328.4,536.6,433.1,387.8,290.6,523.2,407.4,0,0,0,0,0,0,0,0,318.8,283.6,496.6,335.8,0,0,0,0,64,FALSE,FALSE,2471,FC Schalke 04,BOTCARRY
635,5,Blue,40,7,4,UNRANKED,S04 Vander,28,Janna,FALSE,3504,3158,3222,3114,3069,2055,3364,0,0,6,0,0,0,0,0,0,0,0,0,19604,13862,5616,125,0,5417,4777,514,125,10999,10,5457,1149,701,99,26,8969,3071,5486,411,10248,9285,1,0,12,0,0,0,132,15,17,0,72,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,432,2293,0,8226,2481,0,0,8234,15,0,0,8237,393,0,0,8304,9,3,0,8345,4,0,0,8200,8300,DUO,BOTTOM,0.2,0.2,0.2,0.6,324.1,284.6,406.9,357.1,251.7,172.4,277.6,231.6,0,0,0,0,0,0,0,0,121.1,174.8,185.8,219.2,0,0,0,0,64,FALSE,FALSE,2471,FC Schalke 04,SUPPORT
636,6,Red,14,12,4,UNRANKED,VIT Cabochard,502,Sion,TRUE,3060,3143,3211,3083,3001,3047,3340,1,0,5,0,1,0,0,0,0,0,0,0,371655,127597,90399,153657,0,14240,6526,7624,90,2342,1,72724,3605,1636,34,63,32409,14713,16770,925,16458,14500,3,0,344,0,0,0,2439,18,6,0,24,4,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8304,10,0,0,8316,8664,0,0,8352,425,0,0,8473,912,0,0,8435,24,0,0,8300,8400,NONE,JUNGLE,10.6,9,5.9,8.6,564.4,497.1,510.5,592.6,417.2,278.1,404.1,408.5,0,0,0,0,0,0,0,0,270.3,384,993.9,1043,0,0,0,0,64,FALSE,FALSE,2471,Team Vitality,TOP
637,7,Red,113,4,11,UNRANKED,VIT Gilius,552,Sejuani,TRUE,3140,1057,1413,3047,3194,3083,3364,1,1,5,0,1,0,1572,0,0,0,0,0,164920,62547,88789,13583,0,7841,4490,2629,721,9528,1,50639,9869,1146,64,33,40715,14147,25668,899,13661,12695,1,0,37,163,101,29,715,17,7,0,15,26,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,315,0,0,8473,585,0,0,8429,75,14,17,8453,888,0,0,9111,443,0,0,9104,21,0,0,8400,8000,NONE,JUNGLE,1.3,0,1.4,0.9,542.5,340.1,474.7,320.7,400.3,239.7,329.1,291.4,0,0,0,0,0,0,0,0,578.5,709,1036.4,1269,0,0,0,0,64,FALSE,FALSE,2471,Team Vitality,JUNGLE
638,8,Red,268,4,7,UNRANKED,VIT Jiizuke,4,Azir,TRUE,1026,3151,3089,3115,3020,3135,3340,3,2,3,2,1,1,2031,0,0,0,0,0,292056,273220,14065,4769,0,27634,26504,774,354,5248,3,13677,36178,4293,62,10,20644,11998,8490,155,17689,16260,1,2,333,52,40,4,282,18,4,0,22,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1951,0,0,8226,1474,0,0,8234,29,0,0,8237,520,0,0,8009,2450,0,0,9104,15,20,0,8200,8000,NONE,JUNGLE,10.7,10.2,4.3,7.2,630,517,501.6,450.7,472.7,316.2,419.9,401.9,0,0,0,0,0,0,0,0,355,108.9,816.5,501.7,0,0,0,0,64,FALSE,FALSE,2471,Team Vitality,MID
639,9,Red,22,7,4,UNRANKED,VIT Minitroupax,23,Ashe,TRUE,3047,3508,3139,3094,3031,3085,3363,3,1,3,2,1,1,711,0,0,0,0,0,358716,10971,335702,12043,1273,25829,4302,20857,669,9850,4,13887,39157,9220,76,49,17000,10087,6868,44,19481,17850,4,1,366,86,41,13,3605,18,2,0,14,21,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,15329,0,0,9101,2325,4632,0,9104,17,0,0,8017,1452,0,0,8236,48,0,0,8234,16,0,0,8000,8200,NONE,JUNGLE,11.2,9.4,8.8,6.4,486.2,348.5,762.6,437.5,450,291.5,628.7,440.9,0,0,0,0,0,0,0,0,195.9,175.8,660.5,556.3,0,0,0,0,64,FALSE,FALSE,2471,Team Vitality,BOTCARRY
640,10,Red,223,4,14,UNRANKED,VIT Jactroll,4,Tahm Kench,TRUE,3140,3009,3401,3060,2055,3105,3364,0,2,6,0,0,0,571,0,0,0,0,0,172664,8095,6411,158157,0,4950,4061,447,442,4106,3,18217,1905,792,106,12,17418,8277,9053,87,10871,9475,1,0,61,0,0,0,77,15,25,0,69,9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,4,0,0,8306,1,0,0,8316,652,0,0,8410,96,0,0,8444,993,0,0,8473,554,0,0,8300,8400,SOLO,BOTTOM,1.9,1.3,2,0.9,301.9,224.4,471.9,339.1,245.8,147.9,332.7,249.2,0,0,0,0,0,0,0,0,304.9,460.1,379.3,390.8,0,0,0,0,64,FALSE,FALSE,2471,Team Vitality,SUPPORT
641,1,Blue,98,4,12,UNRANKED,MSF Alphari,4,Shen,TRUE,3748,3193,3143,3060,3194,3111,3340,5,1,11,3,1,2,1120,0,0,0,0,0,271525,36473,231305,3746,0,24257,10190,14066,0,12297,1,136379,5635,1930,66,53,49510,19540,28089,1880,22524,18800,2,0,454,14,7,0,966,18,6,0,36,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,1818,2160,0,8473,2098,0,0,8444,3240,0,0,8453,1126,3304,0,8304,10,0,0,8345,4,0,0,8400,8300,DUO,MIDDLE,7.8,7.5,9.45,9.5,470.9,478.7,634.85,581.1,406.1,252.3,467,384.8,0,0,0,0,0,0,0,0,705.8,452.3,1254.65,966.3,0,0,0,0,65,FALSE,FALSE,3257,Misfits Gaming,TOP
642,2,Blue,59,11,4,UNRANKED,MSF Maxlore,6,Jarvan IV,TRUE,3194,1011,1413,3109,3047,3083,3364,2,1,17,2,1,1,1786,0,0,0,0,0,231893,71060,139386,21446,0,16175,2238,12248,1688,22106,1,95048,33453,2306,138,21,56864,21388,33017,2458,17055,14750,0,0,49,191,117,8,715,18,13,0,57,21,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,1619,0,0,8143,484,0,0,8136,37,0,0,8105,5,0,0,9104,15,10,0,9111,1441,0,0,8100,8000,DUO,MIDDLE,1.2,0.2,0.7,1.5,356.1,389.8,424.15,432.9,299.9,274.2,294.25,291,0,0,0,0,0,0,0,0,604.4,661.2,1351.85,1140.2,0,0,0,0,65,FALSE,FALSE,3257,Misfits Gaming,JUNGLE
643,3,Blue,34,1,4,UNRANKED,MSF Sencux,5,Anivia,TRUE,3040,3020,3151,3089,3027,3135,3363,8,1,7,8,1,1,2893,0,0,0,0,0,476707,309781,14123,152803,955,49964,48627,1046,290,17209,1,16332,25521,4510,38,64,31947,18071,13104,772,21526,18625,2,0,361,48,36,12,4918,18,7,0,16,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,5158,0,0,8226,3493,0,0,8234,13,0,0,8237,934,0,0,8304,9,3,0,8316,10435,0,0,8200,8300,DUO,BOTTOM,10,8.3,3.4,10.5,539.9,491,381.65,667,408.6,317.7,381.95,493.1,0,0,0,0,0,0,0,0,547.8,168.9,821.9,560.4,0,0,0,0,65,FALSE,FALSE,3257,Misfits Gaming,MID
644,4,Blue,498,4,7,UNRANKED,MSF Hans Sama,25,Xayah,TRUE,3508,3139,3087,3078,3031,3094,3363,7,4,8,3,1,2,1127,0,0,0,0,0,549584,122439,419031,8112,1361,58687,10843,45839,2004,12119,5,19000,38162,13345,71,30,27247,12934,13689,623,25877,23518,4,1,508,55,24,15,424,18,11,0,19,17,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,22623,0,0,8009,1290,0,0,9104,15,40,0,8014,1027,0,0,8304,9,3,0,8345,4,0,0,8000,8300,DUO,BOTTOM,9.6,8.6,8.5,9.2,516.2,328,488.65,576.1,503.7,274.8,503.1,430.3,0,0,0,0,0,0,0,0,268.1,219.4,637.25,488.8,0,0,0,0,65,FALSE,FALSE,3257,Misfits Gaming,BOTCARRY
645,5,Blue,497,14,4,UNRANKED,MSF Mikyx,26,Rakan,TRUE,3190,0,3092,3060,3158,3050,3364,0,4,18,0,0,0,1258,0,0,0,0,0,22372,14405,5965,2002,0,10581,7856,2114,610,14470,5,54724,4291,1482,193,58,26178,14023,11584,570,14333,12775,1,1,30,4,0,0,297,18,38,0,111,27,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8313,0,0,0,8345,4,0,0,8347,0,0,0,8473,1487,0,0,8444,1211,0,0,8300,8400,DUO,BOTTOM,0.8,0,0.6,0.7,227.5,238,406.8,348.7,286.6,157.4,276.2,223.3,0,0,0,0,0,0,0,0,348.4,265.4,581.45,560.3,0,0,0,0,65,FALSE,FALSE,3257,Misfits Gaming,SUPPORT
646,6,Red,14,12,4,UNRANKED,FNC sOAZ,4,Sion,FALSE,3047,3211,3060,3143,3110,3001,3363,1,6,7,0,1,0,946,0,0,0,0,0,258765,172396,79882,6485,0,19255,8977,10060,216,22994,1,133474,4958,1198,66,79,52108,26944,24243,921,17474,16825,0,0,384,0,0,0,4704,18,11,0,28,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2278,0,0,8226,4524,0,0,8210,11,0,0,8237,570,0,0,8453,6654,2741,0,8430,29,0,0,8200,8400,NONE,JUNGLE,8.9,8,5.55,8.7,484.1,455.2,472.55,468.2,339.1,261.9,333.45,333.1,0,0,0,0,0,0,0,0,601.6,238.5,1462.7,590.5,0,0,0,0,65,FALSE,FALSE,3257,Fnatic,TOP
647,7,Red,113,4,11,UNRANKED,FNC Broxah,4,Sejuani,FALSE,3190,3193,3111,3083,1413,0,3340,0,5,8,0,0,0,1693,0,0,0,0,0,190190,75454,96884,17850,0,11414,4856,5593,964,10258,1,71987,9502,262,74,43,54964,21191,32804,967,13985,13150,0,0,29,176,122,5,626,18,18,0,42,12,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,605,0,0,8473,1062,0,0,8444,1144,0,0,8451,371,0,0,9111,445,0,0,9104,26,30,0,8400,8000,NONE,JUNGLE,0.4,0.1,0.55,1.2,385.3,333.5,370.5,410.2,276.2,248.7,244.8,276,0,0,0,0,0,0,0,0,677.3,726.9,1429.85,727.7,0,0,0,0,65,FALSE,FALSE,3257,Fnatic,JUNGLE
648,8,Red,42,12,4,UNRANKED,FNC Caps,4,Corki,FALSE,3139,3078,3031,3020,3094,3087,3363,3,3,1,3,1,1,1787,0,0,0,0,0,543163,467575,64334,11252,1169,61461,55396,4807,1258,13160,1,22690,29800,6272,81,5,39697,16435,21774,1488,23757,20633,1,0,509,74,56,15,642,18,2,0,21,16,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,18866,0,0,8009,1850,0,0,9104,17,0,0,8014,489,0,0,8234,37,0,0,8236,72,0,0,8000,8200,NONE,JUNGLE,10.6,9.7,8.35,10.4,633.8,484.3,572.9,599.3,494.3,297.2,460.4,457,0,0,0,0,0,0,0,0,442.8,262.2,831.4,1082.9,0,0,0,0,65,FALSE,FALSE,3257,Fnatic,MID
649,9,Red,15,4,7,UNRANKED,FNC Rekkles,4,Sivir,FALSE,3508,3087,3094,3139,3031,3006,3363,5,1,5,5,3,1,3182,1,1,0,0,0,617857,128844,470722,18290,1239,50931,5769,42482,2678,5221,4,13416,17263,2149,61,5,10468,1991,8322,155,26379,25300,1,0,643,36,32,0,223,18,0,0,14,27,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,19573,0,0,9101,4023,12060,0,9104,16,50,0,8014,712,0,0,8234,29,0,0,8236,72,0,0,8000,8200,DUO,BOTTOM,11.8,8.4,13.8,11.9,492.3,321.4,665.45,527.9,401.6,292.2,601.35,515.7,0,0,0,0,0,0,0,0,116.9,225.3,202.3,85.3,0,0,0,0,65,FALSE,FALSE,3257,Fnatic,BOTCARRY
650,10,Red,12,4,14,UNRANKED,FNC Hylissang,4,Alistar,FALSE,3401,3105,3117,3190,3800,1031,3364,2,7,6,2,1,1,965,0,0,0,0,0,186935,15548,7958,163428,0,9382,6967,1228,1186,14073,5,74065,2538,0,140,50,45483,18298,26123,1061,12267,12150,0,0,67,0,0,0,122,17,32,0,95,15,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,1310,0,0,8463,1939,0,0,8444,1932,0,0,8242,16,0,0,8306,6,0,0,8316,788,0,0,8400,8300,DUO,BOTTOM,2.3,1.3,0.7,1.5,225.4,315.5,360.15,330.2,236.6,191.6,236.55,203,0,0,0,0,0,0,0,0,816.8,293.9,942,798.8,0,0,0,0,65,FALSE,FALSE,3257,Fnatic,SUPPORT
651,1,Blue,516,4,12,UNRANKED,ROC Profit,28,Ornn,FALSE,3060,3379,3110,3083,3111,3211,3340,1,3,4,0,1,0,1381,0,0,0,0,0,300065,65407,98033,136623,0,14000,9352,4313,334,3249,1,88556,2059,0,44,49,38579,19961,18262,356,15223,14875,1,0,345,4,4,0,1129,18,1,0,24,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,400,416,0,8473,1890,0,0,8444,1983,0,0,8453,321,1710,0,8316,2308,0,0,8304,10,0,0,8400,8300,DUO,MIDDLE,9.2,8.8,6.333333333,6.9,476.8,464.7,404.5333333,517.1,334.4,274.7,301.5333333,361.3,0,0,0,0,0,0,0,0,601.8,399.6,929.2,784.9,0,0,0,0,66,FALSE,FALSE,2793,ROCCAT,TOP
652,2,Blue,164,4,11,UNRANKED,ROC Memento,28,Camille,FALSE,1412,3111,3078,3053,1029,1038,3364,2,4,2,0,1,0,1313,0,0,0,0,0,215265,10508,160419,44337,0,8991,871,5293,2826,19863,1,31834,21769,391,125,8,42038,13136,28422,478,13943,13608,0,0,48,189,130,10,657,18,16,0,67,30,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8112,764,0,0,8143,260,0,0,8136,45,0,0,8135,3,0,0,9111,181,0,0,9104,26,10,0,8100,8000,DUO,MIDDLE,0.9,0.1,1.266666667,1.9,398,313.3,385.8,520.8,310.7,232.2,252.2666667,376.5,0,0,0,0,0,0,0,0,830.9,686.7,1058.066667,794.2,0,0,0,0,66,FALSE,FALSE,2793,ROCCAT,JUNGLE
653,3,Blue,13,7,4,UNRANKED,ROC Blanc,28,Ryze,FALSE,3040,3089,3135,3102,3111,3001,3363,3,0,3,3,2,1,0,1,0,0,0,0,508009,366132,16538,125339,1144,27705,27186,383,135,8501,1,20485,13870,1168,75,32,14473,6126,8055,291,18908,17500,0,0,420,55,40,2,77,18,16,0,33,6,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,10,0,0,8316,9907,0,0,8347,0,0,0,8139,756,0,0,8135,5,0,0,8300,8100,DUO,BOTTOM,11,10.1,7.733333333,9.1,621.3,517,438.9333333,575.4,436.4,311.7,385.7333333,465.7,0,0,0,0,0,0,0,0,321.9,109.7,327,257.7,0,0,0,0,66,FALSE,FALSE,2793,ROCCAT,MID
654,4,Blue,51,7,4,UNRANKED,ROC HeaQ,28,Caitlyn,FALSE,3371,3036,3139,3094,3087,3006,3363,1,0,2,0,1,0,0,0,0,0,0,0,449580,86390,352208,10981,2515,51537,8789,37883,4863,7129,3,15256,16606,5490,67,60,15588,5120,10107,360,19477,18650,2,0,463,44,39,4,621,18,10,0,28,17,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,17225,0,0,9101,3413,6858,0,9104,20,0,0,8014,553,0,0,8233,32,50,0,8236,48,0,0,8000,8200,DUO,BOTTOM,10.3,10.1,9.666666667,11.2,344.6,336.3,490.0666667,610.5,400.7,303.3,425.6,506.6,0,0,0,0,0,0,0,0,261,163.6,336,429.7,0,0,0,0,66,FALSE,FALSE,2793,ROCCAT,BOTCARRY
655,5,Blue,223,4,14,UNRANKED,ROC Norskeren,28,Tahm Kench,FALSE,3067,3060,3111,3401,3050,2055,3364,0,2,3,0,0,0,1657,0,0,0,0,0,192664,12615,10826,169222,0,5384,4406,256,721,5879,5,35487,276,0,114,10,23219,12897,9968,353,11448,10850,0,0,123,0,0,0,107,16,26,0,72,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8351,6,0,0,8304,10,0,0,8316,351,0,0,8410,70,0,0,8473,950,0,0,8444,1306,0,0,8300,8400,DUO,BOTTOM,2.7,1.7,3.533333333,2.2,317,306.9,264.6666667,425.4,244.8,158.4,236.6,276.4,0,0,0,0,0,0,0,0,576.8,123.8,554.8666667,524.6,0,0,0,0,66,FALSE,FALSE,2793,ROCCAT,SUPPORT
656,6,Red,14,12,4,UNRANKED,SPY Odoamne,4,Sion,TRUE,3193,3060,3001,3047,3083,3110,3340,0,2,8,0,0,0,1652,0,0,0,0,0,212931,124976,83279,4675,0,16224,9104,6760,360,10871,1,91004,2983,689,59,51,39580,16592,20817,2170,16263,15500,0,0,364,0,0,0,2620,18,10,0,30,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1891,0,0,8226,2694,0,0,8234,48,0,0,8237,500,0,0,8451,553,0,0,8444,1582,0,0,8200,8400,NONE,JUNGLE,10.7,8.9,6.666666667,5.8,574,479.5,488.4,325.8,371.6,278.7,375.2,279.3,0,0,0,0,0,0,0,0,151.6,209.6,1087,1132.8,0,0,0,0,66,FALSE,FALSE,2793,Splyce,TOP
