,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
124,H2K,Red,FALSE,62,2807,FALSE,FALSE,16,18,47,1240210,652667,542291,45246,152660,75409,72632,4615,52994,15,191759,47590,10266,271,154,161373,88512,63090,9765,80429,76926,1259,226,182,0,6333,87,53,0,148,66,35.1,27.9,2298,1937.8,1606,1354.4,1982.1,1338,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,5,0,1,1,0
125,Splyce,Blue,TRUE,63,1839,FALSE,FALSE,11,1,30,851852,251325,232961,367560,39718,19781,16675,3258,22917,17,66107,83884,28649,226,114,47972,18661,26819,2487,57716,51550,776,155,112,7,1571,73,44,0,138,31,29.6,26.1,2088.8,1891.8,1651.4,1480.5,1097.7,1008.5,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,2,3,1
126,G2 Esports,Red,FALSE,63,1839,FALSE,FALSE,1,11,4,761278,378316,262270,120689,31238,18226,12523,487,14040,11,55382,8518,3378,218,84,61993,21066,37664,3258,47178,45120,957,177,126,12,3088,68,44,0,118,58,33.9,28.6,2034.4,1890.2,1476.3,1272.5,1356.4,1792.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
127,FC Schalke 04,Blue,FALSE,64,2471,FALSE,FALSE,6,8,15,1173889,527663,468423,177799,88718,53130,33472,2111,33738,14,134029,33380,9346,353,154,107918,48127,57510,2276,67007,64993,1180,209,156,0,3107,82,48,0,186,61,32.1,28.1,2171.7,1934.3,1686.6,1360.2,1713.8,1496.3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,2,0,0,1,1
128,Team Vitality,Red,TRUE,64,2471,FALSE,FALSE,8,6,22,1360011,482430,535366,342209,80494,45883,32331,2276,31074,12,169144,90714,17087,342,167,128186,59222,66849,2110,78160,70780,1141,301,182,46,7118,86,44,0,144,80,35.7,29.9,2525,1927.1,1986,1273.4,1704.6,1837.8,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,4,3,3,0
129,Misfits Gaming,Blue,TRUE,65,3257,FALSE,FALSE,22,11,61,1552081,554158,809810,188109,159664,79754,75313,4592,78201,13,321483,107062,23573,506,226,191746,85956,99483,6303,101315,88468,1402,312,184,35,7320,90,75,0,239,76,29.4,24.6,2110.6,1925.5,1904.9,1276.4,2474.5,1767.2,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,3,4,1
130,Fnatic,Red,FALSE,65,3257,FALSE,FALSE,11,22,27,1796910,859817,719780,217305,152443,81965,64170,6302,65706,12,315632,64061,9881,422,182,202720,84859,113266,4592,93862,88058,1632,286,210,20,6317,89,63,0,200,75,34,27.5,2220.9,1909.9,1747.8,1291.6,2655.4,1746.8,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,1,2,0
131,ROCCAT,Blue,FALSE,66,2793,FALSE,FALSE,7,9,14,1665583,541052,638024,486502,107617,50604,48128,8879,44621,11,191618,54580,7049,425,159,133897,57240,74814,1838,78999,75483,1399,292,213,16,2591,88,69,0,224,73,34.1,30.8,2157.7,1938.2,1727,1280.3,2592.4,1483.4,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,1,1
132,Splyce,Red,TRUE,66,2793,FALSE,FALSE,9,7,29,1157108,639523,491766,25816,100081,52152,45805,2121,74099,10,186466,88114,22453,368,147,144493,55500,79829,9160,83819,79480,1294,260,190,16,6756,89,55,0,178,99,32.1,28.5,2275.9,1991.7,1694.7,1295.6,1835.1,1441.1,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,10,2,2,4,0
133,Unicorns of Love,Blue,TRUE,67,2040,FALSE,FALSE,17,4,46,1131416,425098,370606,335706,86506,41066,41004,4434,25700,14,113499,84054,22024,245,124,99140,44484,53139,1511,64758,57295,938,203,119,28,3522,79,39,0,122,44,30.8,27.9,2223.3,1937.6,1869.2,1291.6,3230.2,1562,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,9,1,2,2,1
134,FC Schalke 04,Red,FALSE,67,2040,FALSE,FALSE,4,17,11,911782,329007,359729,223041,65677,40120,23941,1613,40988,12,100695,18109,2625,247,101,116267,43123,68607,4534,53569,49708,1017,179,130,10,1762,71,39,0,149,38,35.3,29.1,2196.7,1871.4,1743.4,1292.2,3424.3,1865,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,0
135,H2K,Blue,TRUE,68,2238,FALSE,FALSE,9,4,30,1118847,545320,376822,196699,91647,45227,39179,7239,39587,11,163380,55326,19097,314,183,115597,49287,64895,1412,69445,62685,1108,231,169,16,2291,82,50,0,141,66,31.5,29.3,1996.6,1949.2,1545.9,1286.3,2786.9,1544.1,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,2,2,0,0
136,Misfits Gaming,Red,FALSE,68,2238,FALSE,FALSE,4,9,10,1104852,404338,359809,340695,80770,44100,35255,1412,33922,12,116493,46865,3198,269,167,121036,47186,66609,7237,59063,58881,1043,218,152,1,6906,75,61,0,146,43,31.8,27.9,2217.2,1944.6,1675.9,1290.2,2325.9,1317.3,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,4,0,0,4,1
137,Fnatic,Blue,TRUE,69,2784,FALSE,FALSE,13,19,36,1530269,614425,546705,369136,112367,63152,40406,8805,50425,15,158950,62389,31205,324,157,137466,49603,82835,5023,86339,73783,1283,266,179,30,2410,87,35,0,183,49,31.6,26.9,2088.9,1860.6,1639,1277.6,2126.3,1908.8,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,11,3,2,2,0
138,Team Vitality,Red,FALSE,69,2784,FALSE,FALSE,19,13,42,1480908,683420,616249,181237,96657,44484,46622,5547,56568,14,191190,116871,19181,393,134,150612,67891,73388,9329,81961,74950,1249,274,165,32,5292,85,56,0,192,77,31.2,28.8,2138.7,1933.2,1844,1488.1,1918.4,1451.1,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,8,2,1,4,1
139,G2 Esports,Blue,TRUE,70,2836,FALSE,FALSE,9,10,26,1380793,754172,438169,188447,125052,68884,54653,1512,46557,10,232906,51940,15091,370,142,133746,52600,68837,12305,80746,73075,1416,236,177,16,6906,89,64,0,216,97,35.7,26.3,2176.3,1943.5,1692.9,1325.9,1385.3,1570.6,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,7,1,1,0,1
140,Giants Gaming,Red,FALSE,70,2836,FALSE,FALSE,10,9,28,1379231,435088,791867,152271,107060,49273,47477,10306,57062,10,236743,105056,15732,405,156,171545,75657,94373,1511,85053,80355,1341,314,177,55,2539,87,49,0,208,88,34,28.4,2250.4,1844.9,1773.7,1231,1739.5,1963.2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,9,1,2,5,0
141,Unicorns of Love,Blue,FALSE,71,2253,FALSE,FALSE,5,10,13,1022465,485147,344225,193089,67962,43159,21466,3334,27126,11,133121,1830,575,289,159,119273,33459,82559,3251,57881,54308,1126,168,139,5,3779,81,45,0,168,56,32.3,28.5,2190.7,1909.7,1507.3,1279.3,2300.3,1672.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
142,Team Vitality,Red,TRUE,71,2253,FALSE,FALSE,10,5,28,1264440,393529,565589,305318,81291,30551,47487,3251,30649,8,129568,75519,14135,334,107,104539,46027,55176,3334,71854,67545,1128,258,160,25,4291,84,43,0,151,81,33.6,28.4,2274.3,1944.4,1845.5,1313.1,2637.8,1774.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,2,3,1
143,Giants Gaming,Blue,FALSE,72,2071,FALSE,FALSE,8,16,21,908009,217405,503087,187511,55453,20944,33869,638,35613,10,89028,23073,4545,288,70,100138,42447,56636,1052,56154,51980,960,197,142,6,1739,75,45,0,143,55,35,26.9,2334.5,1962.4,1742.9,1318.4,1830.1,1689.8,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1
144,FC Schalke 04,Red,TRUE,72,2071,FALSE,FALSE,16,8,40,926682,369129,393637,163914,73581,39861,32666,1052,21510,13,90189,55615,21754,237,109,79054,24539,53875,638,64075,56055,937,204,131,23,1778,81,43,0,119,63,35.3,27.8,2310.8,1846.1,1633.3,1405.1,915.9,1645.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,8,1,1,3,0
145,Misfits Gaming,Blue,FALSE,73,1902,FALSE,FALSE,7,9,18,636350,298210,291498,46636,51807,27954,18331,5519,27023,11,90376,45439,5942,254,123,86562,32095,51319,3146,51736,52095,928,189,135,1,2400,69,47,0,125,49,34.8,26.7,2147.8,1949.3,1753.6,1387.2,2070.4,2017.8,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,3,0,0,3,1
146,Splyce,Red,TRUE,73,1902,FALSE,FALSE,9,7,25,908703,451394,251512,205795,48761,28818,16543,3399,42630,15,68287,51763,29424,214,160,75811,30659,39377,5771,59862,47950,887,181,135,8,2264,73,50,0,126,52,31.7,24.9,2158.1,1853.6,1644.4,1453.6,2007.2,1663.6,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,2,1,1,0
147,G2 Esports,Blue,FALSE,74,2391,FALSE,FALSE,13,9,36,1223152,494279,326483,402386,79374,44946,28389,6034,30917,11,110450,41728,14698,308,180,105753,55289,43159,7299,66128,63950,1072,233,159,30,3733,80,51,0,166,49,32,27.2,2177.2,1958.8,1900.8,1474.7,1926.2,1544,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,5,0,0,2,1
148,H2K,Red,TRUE,74,2391,FALSE,FALSE,9,13,23,1025770,610255,262447,153061,75617,52868,15446,7300,30090,11,121310,70554,22617,341,121,115830,49784,60009,6033,74177,65625,1177,238,169,12,3154,84,53,0,168,77,33.1,27.1,2059.2,1784.2,1513.3,1230.7,1964.1,1663.5,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,9,2,2,2,0
149,Fnatic,Blue,TRUE,75,2017,FALSE,FALSE,10,0,24,1126154,438228,500175,187746,50402,23213,25247,1940,32050,11,81625,70015,24133,277,144,75832,22183,53584,64,68183,55825,1080,278,153,51,2223,82,44,0,143,54,32.7,28.2,2333.2,2007.7,1912.1,1403.3,1927.3,1936.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,3,1
150,ROCCAT,Red,FALSE,75,2017,FALSE,FALSE,0,10,0,817232,291588,361466,164175,32511,16720,15726,64,16382,14,78744,5348,1641,211,50,67716,25113,40661,1940,49683,48708,999,131,119,0,1660,74,53,0,114,50,31.3,26.1,2037,1880.7,1452.8,1232.5,1081.6,1560.1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
151,Giants Gaming,Blue,TRUE,76,1958,FALSE,FALSE,13,5,41,1046777,341017,474449,231306,64372,26270,32647,5449,18305,10,79888,52224,24423,279,92,70362,28159,39024,3175,64930,55950,1020,223,135,33,1265,79,48,0,156,52,35.2,24.9,2312.6,1734.5,1725.5,1270.8,1995.5,1376,FALSE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,1,2,0
152,Misfits Gaming,Red,FALSE,76,1958,FALSE,FALSE,5,13,12,792222,385114,227067,180036,39725,24569,13722,1430,50742,10,75292,16400,3963,225,81,85583,28380,51492,5707,50830,47885,956,150,117,0,3735,72,59,0,126,71,31.7,25.4,2061,1746.5,1614.5,1342.9,1789.9,1526.4,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
153,H2K,Blue,FALSE,77,1990,FALSE,FALSE,0,12,0,1050090,417292,288492,344302,37682,18949,17661,1069,27262,9,82911,20570,5068,210,148,91315,42956,46751,1604,50790,47400,996,152,113,12,2612,73,32,0,107,48,36,28.1,2117.7,1892.3,1618.1,1259.8,1746.6,1673.9,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,2,0,1,0,0
154,Splyce,Red,TRUE,77,1990,FALSE,FALSE,12,0,34,832072,466714,268887,96470,65603,39504,24492,1605,11504,6,110948,53822,21053,262,109,58371,20795,36505,1069,63514,51335,918,200,116,28,3075,77,38,0,142,41,31.5,28,2255.8,1980.4,1780.4,1324.4,1148.2,1089.7,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,11,3,1,1,1
155,ROCCAT,Blue,TRUE,78,1762,FALSE,FALSE,15,5,40,622777,299282,296747,26742,57211,38587,16606,2014,13959,11,64489,62505,35167,241,140,59065,19605,36103,3351,57334,53075,735,158,102,20,2178,74,47,0,136,36,30.7,26,2433.9,1849.8,1980.5,1332,1547,1581.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,4,1,2,0
156,Team Vitality,Red,FALSE,78,1762,FALSE,FALSE,5,15,10,662170,285679,331820,44666,36831,17141,16335,3352,17817,11,72407,37478,8737,184,94,87463,42158,43286,2013,49134,48208,811,175,110,17,1824,72,28,0,107,27,30.7,24.2,2234,1805.7,1632.3,1209,2810.6,1877.6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,3,0,1,1,1
157,Fnatic,Blue,TRUE,79,1831,FALSE,FALSE,11,1,29,1105648,398432,373333,333878,57155,29642,26221,1290,22974,17,54402,59214,13917,255,83,49537,14172,34889,472,58781,47975,925,219,145,16,3723,78,40,0,132,49,32.2,24.7,2396.3,1877.5,1793,1401.8,1464.5,1295,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,1,3,1
158,Unicorns of Love,Red,FALSE,79,1831,FALSE,FALSE,1,11,1,704654,199406,381702,123545,21587,11106,10008,472,18996,12,80068,12389,4982,193,61,78445,31132,46021,1290,46197,44675,909,169,120,4,1409,70,43,0,110,45,34,25.8,2279.4,1789,1685.6,1196.7,1805.7,1720.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
159,FC Schalke 04,Blue,TRUE,80,3005,FALSE,FALSE,14,10,37,1664620,758118,613101,293397,157284,102273,49344,5664,68298,12,199142,118718,25781,467,169,156029,71994,74413,9619,93825,84345,1436,333,219,17,2630,88,56,0,234,107,36.5,29.2,2351.3,1949.4,1771.4,1288,2585.4,1646.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11,4,3,3,0
160,G2 Esports,Red,FALSE,80,3005,FALSE,FALSE,10,14,32,1610425,802907,460451,347057,102750,64862,28265,9619,39041,12,216447,52125,8389,410,193,191924,106026,80233,5663,84483,82913,1568,244,203,0,4464,88,68,0,218,111,35.2,30.8,2184.1,1938.8,1798.5,1304.3,2102.1,1513.5,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,0,1,1
161,FC Schalke 04,Blue,FALSE,81,2052,FALSE,FALSE,2,7,4,792307,402590,336630,53085,45652,29858,13264,2528,28950,12,88082,19127,2431,241,117,81595,18821,62495,276,52689,50300,1014,162,125,0,2110,77,40,0,146,54,32,27.7,2137.3,1915.1,1592.4,1239.6,2141.3,1521.1,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
162,H2K,Red,TRUE,81,2052,FALSE,FALSE,7,2,23,895971,263583,616821,15565,54394,16106,38007,276,28034,11,57265,78838,24967,284,65,76922,33668,40724,2527,66760,63900,1007,272,154,46,2518,80,44,0,145,74,34.6,27.1,2359.5,1933.1,1756.6,1269.7,1860.6,1469.8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,2,3,0
163,Misfits Gaming,Blue,FALSE,82,1976,FALSE,FALSE,1,9,2,836042,185563,464990,185484,37193,14005,23102,84,19614,9,52136,19827,4471,265,57,68267,25123,41989,1152,49685,48133,946,185,135,2,1474,73,57,0,142,53,35.6,28.4,2364.8,1869.7,1722.1,1253.4,1486,1284.8,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0
164,ROCCAT,Red,TRUE,82,1976,FALSE,FALSE,9,1,29,839523,362782,420106,56631,41443,21726,18563,1152,18925,10,80219,91461,27586,267,37,63595,18310,45199,84,66574,55975,1062,236,146,27,2393,81,57,0,138,58,38.4,28.2,2311.2,1992.6,1785.6,1341.3,1296.3,1383.9,TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,11,3,2,3,1
165,Team Vitality,Blue,TRUE,83,2020,FALSE,FALSE,11,15,25,1095271,295944,475011,324312,68062,37304,29435,1317,18497,8,60801,53538,17661,278,78,79436,29845,49090,500,61198,50885,963,228,161,19,1939,77,41,0,152,40,31.5,27.7,2197.2,1916,1715.9,1350.4,2205.2,1507.7,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8,1,0,2,1
166,Splyce,Red,FALSE,83,2020,FALSE,FALSE,15,11,32,817317,304045,340770,172496,49013,25693,22817,500,59768,11,102133,59516,6453,223,84,99870,42122,56426,1317,58030,52895,917,166,120,0,2883,76,45,0,110,58,32.8,26,2220.7,1869.7,1773.2,1237.1,1798.6,1126.9,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,4,0,1,2,0
167,Fnatic,Blue,TRUE,84,2011,FALSE,FALSE,20,8,50,1109229,401109,367173,340939,89397,44771,42015,2609,30747,10,113951,58849,21430,290,150,93223,34785,55012,3423,68296,63850,926,216,130,27,4034,80,33,0,145,33,32.5,24.9,2288.9,1862.7,2078.2,1344.1,2211.7,1624.9,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,2,1,2,0
168,Giants Gaming,Red,FALSE,84,2011,FALSE,FALSE,8,20,18,894207,402104,300394,191704,56985,31572,21987,3422,27493,11,124354,28351,8200,200,153,115083,46827,65645,2609,54220,62520,890,175,130,9,2166,74,41,0,109,32,29.4,25.7,2193.8,1873.8,1930.7,1264.9,2399.7,1965.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,1
169,Unicorns of Love,Blue,FALSE,85,2940,FALSE,FALSE,8,10,19,1409223,575084,650202,183931,65180,35955,27436,1786,59912,11,199546,96811,11971,367,123,141531,36156,82192,23178,81320,78335,1330,277,195,9,7013,87,67,0,187,87,34.1,25.5,2366.2,1829.5,1697,1234.5,1869.2,1483,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,5,0,2,4,0
170,G2 Esports,Red,TRUE,85,2940,FALSE,FALSE,10,8,23,1787130,398995,961403,426726,102996,29732,50302,22956,25610,10,126141,83653,32827,491,106,112342,41269,69506,1564,94342,79166,1623,300,204,28,3482,89,71,0,256,78,35.4,29.5,2208,1844.2,1589.3,1249.8,1653.4,1305,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,11,2,1,1,1
171,Giants Gaming,Blue,FALSE,86,1566,FALSE,FALSE,1,20,2,632634,203910,291845,136875,34097,17184,15353,1557,11558,9,65320,21407,1993,140,50,67686,33938,32784,962,40288,36508,762,157,115,0,1740,62,25,0,85,16,33,27.3,2161.1,1835.8,1672.9,1249.8,2446.9,1628.6,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,1,1
172,Splyce,Red,TRUE,86,1566,FALSE,FALSE,20,1,47,921470,412558,192778,316129,51412,32478,17968,962,57911,14,54301,48898,24035,168,74,66298,20476,44260,1556,57012,49775,775,163,118,17,1074,73,32,0,78,28,33.1,27.2,2532.8,1981.8,2192.4,1393.4,2636,1707.1,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,10,1,1,1,0
173,ROCCAT,Blue,FALSE,87,3109,FALSE,FALSE,12,12,41,1628654,736017,357726,534906,126129,84906,33186,8035,66160,12,315419,86650,9112,449,209,196097,87829,101151,7114,85823,87025,1369,285,208,4,12040,88,79,0,224,60,35.1,26.4,2205.7,1865.7,1627.4,1280.8,1849.2,1248.2,TRUE,TRUE,FALSE,TRUE,TRUE,FALSE,6,1,1,5,0
174,H2K,Red,TRUE,87,3109,FALSE,FALSE,12,12,37,1628349,707018,710337,210991,163639,83509,73013,7115,64813,11,176250,82695,11926,435,192,176060,92062,75957,8034,93383,87370,1497,306,225,27,2718,89,55,0,186,103,35.1,28.7,2207.4,1921.8,1578.5,1253.6,2153.8,1440.3,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,9,3,3,0,1
175,Unicorns of Love,Blue,FALSE,88,2019,FALSE,FALSE,15,21,38,678497,251573,403183,23739,67446,29748,35505,2192,25290,12,101387,33513,7698,231,107,105456,49610,54801,1041,57595,56375,872,195,143,17,6408,74,37,0,102,52,28.1,27.7,2269.9,1962.7,1833.1,1314.9,2601.6,1203,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,0,2,0
176,Misfits Gaming,Red,TRUE,88,2019,FALSE,FALSE,21,15,52,1170707,311814,378950,479938,78739,46089,31605,1041,36075,9,72714,76817,17160,275,116,104107,35558,66353,2192,65093,58185,891,203,134,9,2710,82,55,0,149,44,27.9,27.3,2065.3,1798.2,1687.8,1290.7,2772.2,1419.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,2,2,1
177,G2 Esports,Blue,TRUE,89,2627,FALSE,FALSE,26,12,75,1432385,276702,948439,207239,130618,52989,69954,7672,48903,11,171754,123167,29798,377,171,153176,51463,96234,5476,84103,75583,1173,238,169,6,5260,88,57,0,195,55,31.5,25.7,2090.3,1857.9,1749.1,1290.8,2889.6,2068.2,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11,5,0,4,0
178,Team Vitality,Red,FALSE,89,2627,FALSE,FALSE,12,26,26,1508301,586262,602994,319042,102425,47201,52746,2476,36704,10,198608,82158,13717,334,205,167926,59620,100630,7671,78207,73575,1191,306,203,25,6859,83,47,0,163,64,32.1,26.3,2419.2,1836.8,1968.1,1238.1,2603.2,1979.8,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,7,1,2,1,1
179,Fnatic,Blue,TRUE,90,1554,FALSE,FALSE,10,4,21,900530,333123,239573,327829,42590,25114,16046,1427,19049,12,43793,61125,25887,171,66,54490,18852,34865,768,53037,45060,786,186,99,36,1515,70,25,0,99,34,34,27.1,2456.9,1871.9,2039.3,1397.1,2327.3,1349.8,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,2,0
180,FC Schalke 04,Red,FALSE,90,1554,FALSE,FALSE,4,10,8,612406,208147,216457,187799,32298,16710,14817,768,22846,9,53050,24713,4370,185,57,64617,26792,36395,1426,40448,38958,759,111,80,4,1138,62,31,0,101,34,31.1,28.6,2144.8,1829.8,1750.1,1266.7,2389.3,1698.9,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,2,0,0,0,1
181,Splyce,Blue,FALSE,91,1962,TRUE,FALSE,6,15,15,1027321,530088,175040,322188,45362,29663,15107,588,56475,13,58169,19318,6364,201,58,91306,30280,49179,11842,51981,49725,974,127,102,4,985,74,41,0,125,47,29.8,26.1,1793.5,1822.8,1586.7,1275.1,2609.8,1832.5,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,1,0
182,G2 Esports,Red,TRUE,91,1962,TRUE,FALSE,15,6,45,920487,279170,416758,224553,64140,27323,25301,11511,19873,9,67671,84076,25911,285,73,77575,32595,44578,400,64770,61288,913,224,121,50,1907,78,43,0,142,51,29,27,2107.2,1864.9,1845.4,1258.1,2215.8,1577.7,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE,11,4,2,3,1
183,ROCCAT,Blue,FALSE,92,2224,FALSE,TRUE,5,16,15,994742,286895,533066,174776,56821,26467,27599,2750,17563,12,83018,37916,4808,321,96,83476,36828,44567,2080,58707,55380,1036,221,155,12,3267,79,60,0,178,47,32.8,26.3,2258.4,1861.5,1871.2,1240.2,1647.4,1651.9,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,3,0,0,3,1
184,Splyce,Red,TRUE,92,2224,FALSE,TRUE,16,5,43,1082864,471433,433836,177589,60840,34833,23873,2133,51474,11,105638,68382,26250,318,111,86981,29805,54348,2825,72749,67470,1051,215,158,17,4247,86,60,0,146,70,32.1,25.1,2195.4,1960.9,1656,1364.9,2054.3,1907.1,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,2,1,0
185,ROCCAT,Blue,FALSE,93,1732,FALSE,TRUE,2,13,3,765274,236114,321098,208059,24118,11937,11179,999,8556,9,57582,9292,2334,195,56,64776,24717,33947,6108,43651,43625,889,130,101,4,971,67,44,0,97,37,31.7,28.5,2121.9,1864.4,1557.9,1244.2,1860.5,1509.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
186,Splyce,Red,TRUE,93,1732,FALSE,TRUE,13,2,34,889522,296491,394357,198670,48786,22942,19733,6109,33417,7,54136,69867,26467,191,103,57741,15477,41111,1149,59484,53408,868,198,117,34,2802,76,45,0,100,34,33.5,27.4,2267.4,1971.3,1909.9,1259.5,2049.8,1327,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,2,1
187,ROCCAT,Blue,FALSE,94,1956,FALSE,TRUE,5,14,9,937211,272561,358103,306545,36489,17626,15516,3343,26540,9,81654,19253,1877,218,110,85905,33170,45976,6753,49773,48160,943,202,149,12,7308,73,46,0,132,35,32.7,25.9,2171.6,1885.3,1524.2,1327.6,1765.6,1688.3,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0
188,Splyce,Red,TRUE,94,1956,FALSE,TRUE,14,5,43,946145,258383,481206,206551,65248,29652,28837,6754,31174,10,54997,62114,24861,247,115,69208,21172,44690,3342,62690,53758,1037,156,109,12,1413,79,45,0,118,67,36.4,27.1,2297,1798.9,1728.7,1207.1,1655.4,1649.3,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,9,1,1,3,0
189,H2K,Blue,FALSE,95,1618,FALSE,TRUE,4,13,6,719791,192987,355276,171524,30389,9756,16640,3991,10897,8,36017,29060,10425,153,63,53034,19735,31971,1324,44703,43568,750,196,129,20,1555,65,30,0,99,21,29.7,26.4,2161.3,1890.5,1723.5,1274.8,1544.2,1640.1,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,1
190,Team Vitality,Red,TRUE,95,1618,FALSE,TRUE,13,4,31,725840,255884,292415,177538,32896,17934,13638,1324,21298,7,53096,63728,18682,210,59,57573,13295,40282,3990,52026,43975,742,159,102,9,3272,70,33,0,103,39,30.1,25.7,2197.9,1889.4,1786.5,1418.9,1725.1,2019.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,7,1,1,3,0
191,Team Vitality,Blue,FALSE,96,2367,FALSE,TRUE,7,12,22,1101688,471687,577849,52150,75886,39200,33342,3342,20963,8,131306,45663,7967,332,105,110497,25082,75018,10393,66124,62005,1149,233,158,21,7788,84,54,0,157,60,30.8,25.5,2211.3,1797.7,1810.6,1306.7,1371.7,1589.5,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,3,0,0,1,1
