,teamName,teamId,win,gameNumber,duration,isTiebreaker,isPlayoff,kills,deaths,assists,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills
277,SK telecom T1,Blue,TRUE,139,2321,FALSE,FALSE,13,1,39,1348875,695689,341450,311732,67398,47514,16120,3760,49574,20,135326,93841,29330,429,154,94710,33854,60372,482,78094,67100,1228,283,143,62,5151,86,51,0,159,100,34.7,28.3,2395.4,1959.4,1975.6,1288.2,1874.4,1495.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,2,4,1
278,Jin Air GreenWings,Red,FALSE,139,2321,FALSE,FALSE,1,13,1,985909,376219,435974,173715,56164,29283,26395,482,13148,10,93518,5780,771,324,168,84428,49383,31282,3758,57870,57305,1124,162,134,0,2974,80,50,0,195,66,32,26.3,2084.4,1944.7,1493.5,1277.5,2046.5,1163.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
279,KSV,Blue,FALSE,140,2473,FALSE,FALSE,11,15,34,952623,419556,511894,21172,80875,45711,33405,1755,25458,10,188342,18731,9392,350,172,126499,64257,59808,2431,70121,67210,1207,234,178,8,2291,85,70,0,190,89,29.3,26.4,2236.4,1893.5,1681.4,1236.6,3086.5,1620.9,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,4,0,0,1,0
280,MVP,Red,TRUE,140,2473,FALSE,FALSE,15,11,49,1371340,726462,477062,167810,105539,61625,41480,2432,40938,12,135237,72557,25267,505,186,108820,48844,55217,4755,84656,74113,1372,300,199,28,2975,87,50,0,223,100,35,29.7,2414.9,2015.4,1770.1,1423.6,2800.9,1256.9,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,9,1,2,3,0
281,MVP,Blue,FALSE,141,2397,FALSE,FALSE,9,13,13,1102404,531172,395484,175744,61693,37745,22356,1590,28521,11,127282,31086,8197,405,123,104694,42082,54593,8016,68185,68050,1272,212,161,4,5302,83,53,0,208,72,34.5,27.9,2301.2,1865,1907,1309.3,2115.4,1479.6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,0
282,KSV,Red,TRUE,141,2397,FALSE,FALSE,13,9,37,1330806,394694,680236,255871,84082,39454,36610,8017,27013,16,97420,68466,29017,382,119,105162,44013,59556,1587,81645,74516,1324,284,182,33,2235,86,66,0,187,94,36.2,25.7,2333.4,1905.3,1769.8,1320.9,2078.8,1704.7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,1,2,3,0
283,KSV,Blue,FALSE,142,1657,FALSE,FALSE,1,18,3,695209,236189,274447,184569,38133,20664,15898,1570,18926,14,71778,8653,6554,203,128,82853,33998,47841,1008,42351,41666,775,140,115,1,2006,65,37,0,122,39,30.3,27.3,2085.1,1829.1,1599.7,1269.8,3104.2,1913,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
284,MVP,Red,TRUE,142,1657,FALSE,FALSE,18,1,45,653987,301374,311658,40953,60242,32171,27058,1009,18789,10,69735,71755,29121,269,91,59219,22735,34911,1570,57783,53650,831,183,117,17,2064,74,32,0,140,48,35.1,28.3,2504.7,1954.4,2135.5,1354.3,2138,1551.1,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,3,1
285,SK telecom T1,Blue,FALSE,143,1876,FALSE,FALSE,4,15,8,634292,303140,296041,35105,33239,21951,11145,140,25631,12,77507,23111,2751,203,81,87317,33850,52834,630,48375,45825,901,199,143,5,2077,71,31,0,116,45,32.8,25.7,2095.1,1900.6,1587.9,1213.1,2258.9,1536.1,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,2,1
286,KING-ZONE DragonX,Red,TRUE,143,1876,FALSE,FALSE,15,4,41,868521,243265,452317,172935,67056,31541,34883,630,16216,7,59340,58410,20064,274,88,63911,25264,36505,2140,59099,51050,910,205,126,17,3372,77,40,0,142,51,34,27.4,2257.2,1867.9,1853.6,1234.4,904.1,1130.3,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,7,1,1,2,0
287,KING-ZONE DragonX,Blue,TRUE,144,1581,FALSE,FALSE,20,4,38,601706,249908,308735,43060,58507,29386,22779,6340,19716,10,69140,51247,13900,201,114,60158,14450,42257,3446,56238,45958,747,167,95,32,2682,73,33,0,122,32,32.7,24.7,2467.7,1954.2,2214.1,1379,2555.3,1569.9,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,2,1
288,SK telecom T1,Red,FALSE,144,1581,FALSE,FALSE,4,21,7,482116,98835,340719,42559,35385,12176,19759,3447,20404,14,56888,1610,174,165,109,81322,31662,43316,6337,39744,38708,707,118,91,4,2630,61,25,0,96,35,32.6,24.9,2080.4,1797,1594.6,1324.8,3281,1999.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
289,ROX Tigers,Blue,FALSE,145,2471,FALSE,FALSE,16,16,43,1193102,458538,453701,280857,88895,59186,24372,5331,60000,10,169296,72853,11936,340,117,138501,59973,75638,2888,76283,73395,1045,263,167,17,3088,87,43,0,177,41,34.2,28.8,2219.5,2044.2,1748.4,1442.5,3070,1536,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,8,0,2,3,1
290,MVP,Red,TRUE,145,2471,FALSE,FALSE,16,16,47,1141750,502780,432174,206794,105539,56073,46577,2888,30933,11,141995,51659,13326,346,151,117721,64607,47778,5330,75716,68883,1227,208,169,0,2918,87,49,0,160,67,36.5,27.8,2295.7,1924.8,1668.7,1249.9,2059.5,1652.1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,7,1,1,2,0
291,MVP,Blue,TRUE,146,2624,FALSE,FALSE,18,5,56,1218943,487460,510275,221204,96603,49036,39623,7940,64317,12,179879,103560,29846,360,144,134997,72027,57284,5681,84166,78240,1181,270,153,36,2957,89,53,0,165,67,32.7,28.5,2257.1,1920.3,1819.8,1335.3,2137.2,1572.8,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,11,6,2,4,0
292,ROX Tigers,Red,FALSE,146,2624,FALSE,FALSE,5,18,17,1365986,726207,408377,231397,96727,65716,25325,5682,62454,11,116896,36094,10587,348,97,128632,52433,68255,7938,73148,68270,1259,245,168,20,2870,84,39,0,189,61,33.1,26.9,2347.9,1844.2,1750.8,1228.8,2335.2,1573.2,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,4,0,1,2,0
293,Jin Air GreenWings,Blue,TRUE,147,1690,FALSE,FALSE,9,1,24,682524,287628,337684,57207,65828,29967,29901,5958,38877,13,75928,67963,19166,229,111,78003,23878,51748,2371,53646,49375,837,199,132,4,2284,72,33,0,115,39,34.7,27.1,2268.4,2005.1,1699,1298.7,2751.5,1902.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,1,4,1
294,KONGDOO MONSTER,Red,FALSE,147,1690,FALSE,FALSE,1,9,1,718937,163136,352969,202830,50054,20640,27038,2372,18403,8,94697,5526,2331,150,89,93664,32087,55616,5956,42671,40216,855,147,127,4,2658,67,27,0,98,26,35.4,27.6,2262.8,1946.1,1596.8,1247.8,2754.5,1889.3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
295,KONGDOO MONSTER,Blue,FALSE,148,1716,FALSE,FALSE,2,14,5,536534,162072,357357,17104,30939,11608,18509,820,20452,16,76121,5977,3098,178,104,73722,31668,40396,1652,43161,39825,801,151,125,0,3045,67,40,0,105,44,32.6,25.9,2065.6,1928.9,1532.8,1269,2582.9,1298.9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
296,Jin Air GreenWings,Red,TRUE,148,1716,FALSE,FALSE,14,2,42,860506,390495,291829,178176,50462,30340,18465,1654,14371,9,83635,67933,19873,259,117,50649,14616,35210,820,60787,48950,932,180,119,12,3162,75,29,0,125,53,35.6,27.3,2365.9,1952.6,1946.6,1332.7,1762.2,1504,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,3,1,2,1
297,bbq OLIVERS,Blue,FALSE,149,2735,FALSE,FALSE,24,13,53,1063654,392976,625463,45210,112271,51648,56542,4077,40488,9,211993,69759,10505,451,142,151602,41754,93274,16569,81460,78275,1214,258,202,22,3383,88,60,0,258,78,37.1,27.6,2416.2,1966.4,1903.3,1403.7,1677.5,1540.9,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,6,1,1,0,1
298,KSV,Red,TRUE,149,2735,FALSE,FALSE,13,24,28,1269634,421124,580923,267583,103379,33739,53068,16569,28959,10,157325,51744,17694,401,137,144057,56647,83330,4076,77978,69063,1296,280,191,2,2685,86,68,0,174,118,36.6,26.8,2256,1833.5,1550,1205.1,1812.7,1399.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,6,1,0,4,0
299,KSV,Blue,TRUE,150,2148,FALSE,FALSE,10,6,28,1022743,374512,423539,224684,70411,34115,26712,9581,49801,13,75852,81392,20353,314,90,88101,34724,47158,6215,67032,57943,1056,208,130,12,2010,82,64,0,143,68,33.6,27.4,2323.2,1841.5,1935.4,1210.4,1931.3,1546.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,2,2,3,1
300,bbq OLIVERS,Red,FALSE,150,2148,FALSE,FALSE,5,10,7,798180,349738,406896,41544,55062,30296,18981,5780,24985,16,88043,7704,5664,329,57,98436,37137,52149,9145,59350,57233,1106,233,162,19,2059,78,44,0,169,59,35.6,28.2,2278.2,1945.1,1785.9,1353.3,2150,1694.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
301,SK telecom T1,Blue,FALSE,151,2323,FALSE,FALSE,5,7,15,988852,501620,334721,152506,63255,28095,30860,4295,28459,11,104557,24513,1645,311,100,96277,39469,52968,3838,59896,57595,1131,202,150,7,3101,80,57,0,151,72,36.3,27.1,2359.6,1850.8,1582,1219.2,1312.9,1263.9,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,1,0,0,1,1
302,kt Rolster,Red,TRUE,151,2323,FALSE,FALSE,7,5,21,1246074,385349,520938,339779,70438,36178,30416,3839,31685,11,94356,73539,28940,348,117,94744,31451,58993,4295,70071,61475,1136,255,155,32,3268,83,64,0,192,58,38.7,30.7,2360.1,2029.6,1812.9,1329.8,1954.3,1025.2,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,2,1,3,0
303,kt Rolster,Blue,TRUE,152,2317,FALSE,FALSE,15,2,40,1124151,349240,550442,224464,84864,37189,38089,9582,27234,10,102072,65005,25044,423,100,89043,25388,62467,1184,74722,67758,1185,234,163,16,2494,84,61,0,230,80,37.6,28.4,2265.6,1941.8,1677.6,1307.3,2042.2,1582.6,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,10,2,1,2,0
304,SK telecom T1,Red,FALSE,152,2317,FALSE,FALSE,2,15,3,1267546,437010,501823,328705,57633,22334,34115,1184,18876,11,114765,26503,6711,331,65,110582,39697,61299,9581,61990,61458,1221,231,165,2,1104,79,50,0,154,102,39,26.5,2371.2,1839,1847.6,1227.9,2372.6,1761,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,2,0,0,3,0
305,Afreeca Freecs,Blue,TRUE,153,2258,FALSE,FALSE,12,3,39,1106369,328447,602131,175786,77273,33565,41929,1778,37737,11,104383,96078,18489,367,104,98360,43320,50948,4089,75191,66375,1069,269,165,33,4190,86,59,0,188,71,30.8,26.7,2354.7,1937.2,1856.7,1275.3,3268.9,1571.3,TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,11,5,3,2,1
306,ROX Tigers,Red,FALSE,153,2258,FALSE,FALSE,3,12,8,1209452,406515,469113,333816,56600,37707,14801,4090,22945,17,127015,21338,5316,306,111,103813,37298,64734,1778,61711,60870,1230,211,159,3,2635,82,49,0,148,81,31.7,26.7,2125.9,1875.8,1716.9,1263,3253.3,1568.6,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,1,0,0,2,0
307,ROX Tigers,Blue,FALSE,154,2026,FALSE,FALSE,8,22,24,867312,326364,365528,175417,50548,29507,19368,1668,20202,12,102551,23019,6320,278,104,94859,29738,62870,2250,53632,50150,946,152,117,8,5813,74,40,0,153,59,27.8,27.7,1882.4,1910.3,1700.9,1314.5,2685.4,1231.6,TRUE,TRUE,FALSE,FALSE,TRUE,FALSE,3,0,0,1,0
308,Afreeca Freecs,Red,TRUE,154,2026,FALSE,FALSE,22,8,57,767293,211176,540422,15690,71100,26674,42171,2250,23707,11,78742,47214,25713,317,103,83512,33559,48282,1668,70514,61685,956,222,136,32,2208,83,63,0,174,68,30.4,26.2,2412.3,1900.2,2037.2,1239.8,2750.8,1333.7,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,11,5,2,1,0
309,MVP,Blue,FALSE,155,2348,FALSE,FALSE,7,15,15,1248787,421875,624584,202323,59567,31473,25407,2681,44072,11,95807,14256,9538,327,73,108270,40770,57717,9780,67139,67333,1305,179,150,0,4433,84,40,0,181,75,35,25.4,2378.5,1823.6,1827,1299,2380.9,1865,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
310,Jin Air GreenWings,Red,TRUE,155,2348,FALSE,FALSE,15,7,34,1297766,571865,676312,49584,80234,36275,34628,9326,27408,12,88666,99187,17458,359,60,91513,36319,52965,2227,83489,71925,1364,316,162,57,3003,87,37,0,178,84,35.5,29.2,2496.3,1954.4,1934.6,1467.2,2761,1499.7,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,2,5,1
311,Jin Air GreenWings,Blue,FALSE,156,2884,FALSE,FALSE,10,18,34,1482282,576077,721644,184557,136858,82375,48720,5761,43032,12,179551,20210,2413,375,168,146041,68734,69676,7624,77026,82125,1442,234,194,0,4035,86,43,0,218,85,35.5,28.4,2207.1,1882,1596.6,1242.6,2313.3,1479.8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
312,MVP,Red,TRUE,156,2884,FALSE,FALSE,18,10,48,1379707,694151,462320,223232,108750,65303,35327,8115,99217,14,229070,140337,24508,427,184,175976,88308,81413,6250,89807,90375,1152,339,183,49,3417,90,55,0,203,84,33.8,28.2,2349.9,1961.6,1977.3,1354.5,2401.2,1582.2,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,4,4,1
313,MVP,Blue,FALSE,157,2387,FALSE,FALSE,3,14,8,1320347,377081,738516,204749,65766,21958,39800,4005,29255,11,93480,25569,10654,330,69,94872,31953,51924,10992,68096,67433,1245,207,167,0,1938,81,46,0,186,51,31.5,26.5,2110.5,1892,1711.6,1277.4,1941.1,1267.9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,4,0,0,0,1
314,Jin Air GreenWings,Red,TRUE,157,2387,FALSE,FALSE,14,3,40,1388358,458781,527144,402427,67738,29600,27142,10992,22107,8,108377,105181,30068,324,104,101817,26950,70857,4004,79232,67813,1268,259,159,21,3077,86,42,0,145,78,35.4,29.2,2468.7,1865.4,1998.7,1260.7,1884.7,1266.8,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11,4,2,5,0
315,kt Rolster,Blue,TRUE,158,2022,FALSE,FALSE,11,3,35,1100846,428174,325325,347343,78486,39962,31806,6713,23151,9,84402,68356,17470,299,75,79432,24722,51223,3481,66354,59150,986,222,129,27,2375,83,52,0,170,54,36.9,29.1,2306.7,1905.7,1764.2,1302.7,1400.6,1381.3,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,2,1
316,KSV,Red,FALSE,158,2022,FALSE,FALSE,3,11,9,744790,292824,420363,31598,47385,20725,22446,4210,40978,12,87865,13055,2744,249,49,105579,42271,55862,7441,55307,53543,1019,195,148,4,1627,76,46,0,122,76,37.3,25.4,2422.8,1837.1,1693.3,1290.9,1886.2,1693.1,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,1,0
317,KSV,Blue,TRUE,159,2638,FALSE,FALSE,11,8,14,1207047,358146,671366,177530,73739,34664,31938,7135,24332,11,106302,53765,22562,414,106,110773,41903,58473,10392,77346,68185,1338,281,203,8,3650,84,69,0,174,135,33.8,28.5,2312.2,1954.6,1928,1310.7,2170.9,1481.2,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,9,2,0,2,1
318,kt Rolster,Red,FALSE,159,2638,FALSE,FALSE,8,11,20,1404499,443479,578792,382224,80062,37104,32561,10393,19173,7,116115,66128,5339,492,111,114126,41153,65833,7134,75012,72558,1297,275,201,9,4946,84,83,0,275,89,28.4,27,2215.8,1852.1,1650.1,1234.5,2398.1,1509.5,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,3,0,1,3,0
319,kt Rolster,Blue,FALSE,160,2164,FALSE,FALSE,5,11,13,1069128,278030,604101,186991,62038,23402,33642,4990,19154,13,80348,5129,2726,299,95,79668,27156,46566,5942,60465,58208,1042,200,143,4,3242,79,56,0,175,61,36.1,24,2424.4,1846.2,1947.7,1362.2,1710.9,1288.4,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
320,KSV,Red,TRUE,160,2164,FALSE,FALSE,11,5,33,1122798,288383,506615,327793,58234,24934,27353,5943,27037,15,117083,73522,27408,334,119,89389,27215,57180,4988,72196,69558,1120,231,155,17,2837,83,53,0,145,86,32.9,27.2,2113.3,1915.2,1531.3,1313.3,2290.4,1675.4,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,11,3,2,3,0
321,Afreeca Freecs,Blue,TRUE,161,1652,FALSE,FALSE,10,2,16,679060,166520,466145,46391,52589,14681,33684,4217,15153,7,60584,48484,11791,261,74,59594,23383,36101,108,56063,51291,869,194,107,22,3127,72,50,0,161,45,37.3,27.9,2399.8,1973.3,2036.5,1450.5,2168.5,1542.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,7,1,1,2,1
322,KONGDOO MONSTER,Red,FALSE,161,1652,FALSE,FALSE,2,10,3,538265,326203,178712,33348,28267,20160,7828,275,32887,10,68761,10984,804,184,49,73503,18350,50763,4384,40754,39160,833,133,110,4,1495,65,37,0,92,64,35.7,26.6,2247.8,1919.1,1532,1308.9,2263.3,1908,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0
323,KONGDOO MONSTER,Blue,FALSE,162,2445,FALSE,FALSE,9,15,22,1252067,455949,448205,347907,62204,32388,22614,7202,27573,9,123423,45107,7424,343,64,124862,47519,72802,4537,69821,67350,1228,236,171,13,3424,82,80,0,212,104,37.4,29.4,2243,1952.6,1743.4,1379.6,2009.3,1434.2,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,4,0,1,1,0
324,Afreeca Freecs,Red,TRUE,162,2445,FALSE,FALSE,15,9,38,1253110,398584,623412,231111,90803,42956,43307,4536,25763,14,70269,51140,27149,480,73,94190,36638,50347,7200,80790,71141,1267,281,175,23,2352,86,67,0,230,117,35,26.6,2342.6,1814.2,1729.5,1242.6,1679.4,1345.7,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,11,2,1,3,0
325,KING-ZONE DragonX,Blue,TRUE,163,1884,FALSE,FALSE,10,6,33,781577,265356,482982,33235,71107,39245,28692,3167,23456,14,65145,68598,29971,248,126,74840,27274,46170,1394,62544,58858,866,208,128,31,2078,78,41,0,120,48,31.3,24.9,2088.7,1888.5,1767.7,1239.4,2028.7,1433.2,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,11,3,1,1,0
326,bbq OLIVERS,Red,FALSE,163,1884,FALSE,FALSE,6,10,13,868518,324933,359411,184169,44617,23013,21208,394,19110,12,75459,14085,2801,230,90,97865,42111,52585,3165,50862,49120,967,165,126,2,3111,74,44,0,133,40,35.4,25.8,2322.7,1848,1704.9,1247.3,2274.4,1722.5,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE,1,0,0,2,1
327,bbq OLIVERS,Blue,FALSE,164,1537,FALSE,FALSE,3,13,3,639175,187348,264875,186947,39525,17680,19297,2544,15846,8,40263,6064,2894,159,27,64800,28993,33508,2295,39589,37841,741,117,97,1,1703,63,24,0,93,35,33.1,25.1,2214.1,1799,1743.3,1178,3070.3,1490.2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
328,KING-ZONE DragonX,Red,TRUE,164,1537,FALSE,FALSE,13,4,29,597803,296098,255890,45810,46283,27339,16645,2296,23834,11,49877,62041,19143,197,50,71186,21363,47275,2542,53356,42558,810,179,106,23,1160,70,31,0,118,34,32,27.5,2307.6,1934.2,1909.7,1320.6,3279.6,1760.6,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,2,1,3,1
329,ROX Tigers,Blue,FALSE,165,3729,FALSE,FALSE,24,21,57,2214210,1011420,920018,282770,134800,77113,46015,11670,49051,11,283162,130141,7484,467,145,200689,70843,117323,12519,110382,115430,1689,363,245,28,5572,90,62,0,204,122,32.8,24,2310.5,1793.3,1904,1408.4,1540.3,1931.7,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,4,0,1,5,1
330,KING-ZONE DragonX,Red,TRUE,165,3729,FALSE,FALSE,21,24,52,2002868,501183,1420066,81616,158942,65354,81066,12518,58116,12,218192,104577,23903,556,196,174482,84481,78328,11671,117808,119566,1590,366,241,22,8431,90,82,0,290,74,34.2,24.9,2080.5,1784.3,1769.6,1484,1450.5,1739.3,TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,11,9,4,3,0
331,KING-ZONE DragonX,Blue,FALSE,166,2073,FALSE,FALSE,17,22,44,805921,418179,326662,61076,90385,48938,35973,5470,54444,15,159704,34775,5900,210,154,146329,67890,76465,1972,62515,60100,908,249,167,26,3936,81,37,0,129,27,33.2,26.1,2454.1,1954.8,1828.7,1278.3,2601.1,2170.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,1,2,0
332,ROX Tigers,Red,TRUE,166,2073,FALSE,FALSE,22,17,61,700819,330785,346744,23285,111436,63125,45764,2544,51958,14,131703,55699,22512,235,179,116009,52175,57655,6174,64399,56760,789,155,112,6,2987,79,37,0,116,46,28.7,22.8,2022.5,1854.6,1618,1408.8,2580.5,1921.4,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,9,4,1,1,1
333,ROX Tigers,Blue,FALSE,167,2082,FALSE,FALSE,6,17,20,642013,280127,333510,28373,51400,30177,19936,1285,36184,13,90433,14969,6085,238,129,99145,29331,60390,9420,53580,53100,989,161,135,1,8092,73,38,0,117,68,32.3,26.8,1998.3,1741.3,1658.3,1207.2,2061.2,1752.6,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,2,0,0,1,0
334,KING-ZONE DragonX,Red,TRUE,167,2082,FALSE,FALSE,17,6,48,772772,191611,500772,80387,80149,27492,43233,9421,21903,9,114731,66742,14578,292,139,93673,35680,54704,3285,65248,56816,963,232,146,9,3625,79,40,0,157,43,29.3,27.7,2026.1,1938.6,1585.6,1323.3,1972.2,1455.6,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,1,3,0
335,KSV,Blue,TRUE,168,2588,FALSE,FALSE,8,5,18,1446329,436460,826717,183143,110809,49999,54696,6110,36081,12,128906,107533,21042,439,109,94620,46219,45822,2576,85029,78710,1366,333,167,71,4055,87,71,0,220,104,35.7,28.4,2334.7,1962.4,1876.3,1329.9,1510.6,1211.8,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,11,4,2,4,1
336,Jin Air GreenWings,Red,FALSE,168,2588,FALSE,FALSE,5,8,10,1135782,691859,393283,50637,61186,41557,17049,2576,28189,10,144986,9244,0,347,103,139359,52699,80545,6110,69254,65550,1421,194,161,0,3173,84,49,0,195,94,35.7,28.1,2260.4,1933.6,1581.7,1272.3,2246.3,1620.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,1,0
337,Jin Air GreenWings,Blue,TRUE,169,2254,FALSE,FALSE,15,4,36,1226881,383447,603731,239697,65025,23337,32823,8862,21301,9,79850,70412,25945,364,67,83321,19895,53949,9469,74707,70558,1198,282,177,24,2111,83,41,0,166,90,34,26.6,2370.6,1860.6,1907.3,1284.5,2444.7,1595.5,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,11,3,1,4,0
338,KSV,Red,FALSE,169,2254,FALSE,FALSE,4,15,5,980620,262057,644722,73839,48503,15823,23203,9471,25757,15,92435,5380,2133,311,50,93704,26210,58627,8861,62522,59633,1192,205,175,3,1567,80,50,0,180,71,33.1,25.2,2133.7,1902.2,1666.5,1399.9,2640.1,1489.5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0
339,KSV,Blue,TRUE,170,2199,FALSE,FALSE,14,5,39,1306033,316270,778484,211274,74600,29489,36776,8332,47809,11,71620,60930,22001,354,89,83186,29788,49551,3841,74869,66768,1131,260,160,29,2588,84,56,0,151,84,32.7,27.1,2265.7,1945.3,1830.3,1330.8,2035.4,1415.3,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,10,2,1,4,0
340,Jin Air GreenWings,Red,FALSE,170,2199,FALSE,FALSE,5,14,15,1013374,375339,457421,180608,50400,24542,22204,3652,21348,9,94373,4736,4406,296,67,99162,31809,59206,8142,58380,56808,1121,190,149,0,2080,77,39,0,156,60,34.6,29.8,2352.4,1939,1732.5,1298.3,2652.7,1288.7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,2,0,0,0,0
341,MVP,Blue,TRUE,171,2901,FALSE,FALSE,10,14,30,1287739,764740,458498,64497,90667,53073,32692,4899,36290,12,210904,70386,23515,447,236,143989,54798,87334,1853,86913,76100,1467,289,205,6,3763,88,53,0,184,104,34.9,27.5,2155,1890.7,1581.3,1256.6,2677.1,1531.9,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,8,1,1,3,1
342,KONGDOO MONSTER,Red,FALSE,171,2901,FALSE,FALSE,14,10,49,1427296,605991,633070,188230,113417,51577,59985,1853,41096,12,185908,79279,17449,391,178,119610,56930,57778,4899,86737,84065,1336,276,193,16,2568,88,67,0,215,64,35,27.5,2205.6,1876.9,1589.8,1299,2242.6,1352.1,TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,8,1,3,2,0
343,KONGDOO MONSTER,Blue,TRUE,172,3126,FALSE,FALSE,15,10,36,1578770,594267,774248,210248,121616,48410,62783,10417,42165,10,231045,137332,28528,446,180,181217,81369,94304,5537,93613,85135,1326,354,202,52,3787,89,55,0,176,85,34.8,28.2,2443.3,1920,2036,1354.7,2811.2,1560.8,FALSE,TRUE,TRUE,TRUE,TRUE,FALSE,11,6,2,4,0
