,participantId,teamId,championId,spell1Id,spell2Id,highestAchievedSeasonTier,summonerName,profileIcon,name,win,item0,item1,item2,item3,item4,item5,item6,kills,deaths,assists,largestKillingSpree,largestMultiKill,killingSprees,longestTimeSpentLiving,doubleKills,tripleKills,quadraKills,pentaKills,unrealKills,totalDamageDealt,magicDamageDealt,physicalDamageDealt,trueDamageDealt,largestCriticalStrike,totalDamageDealtToChampions,magicDamageDealtToChampions,physicalDamageDealtToChampions,trueDamageDealtToChampions,totalHeal,totalUnitsHealed,damageSelfMitigated,damageDealtToObjectives,damageDealtToTurrets,visionScore,timeCCingOthers,totalDamageTaken,magicalDamageTaken,physicalDamageTaken,trueDamageTaken,goldEarned,goldSpent,turretKills,inhibitorKills,totalMinionsKilled,neutralMinionsKilled,neutralMinionsKilledTeamJungle,neutralMinionsKilledEnemyJungle,totalTimeCrowdControlDealt,champLevel,visionWardsBoughtInGame,sightWardsBoughtInGame,wardsPlaced,wardsKilled,firstBloodKill,firstBloodAssist,firstTowerKill,firstTowerAssist,firstInhibitorKill,firstInhibitorAssist,combatPlayerScore,objectivePlayerScore,totalPlayerScore,totalScoreRank,playerScore0,playerScore1,playerScore2,playerScore3,playerScore4,playerScore5,playerScore6,playerScore7,playerScore8,playerScore9,perk0,perk0Var1,perk0Var2,perk0Var3,perk1,perk1Var1,perk1Var2,perk1Var3,perk2,perk2Var1,perk2Var2,perk2Var3,perk3,perk3Var1,perk3Var2,perk3Var3,perk4,perk4Var1,perk4Var2,perk4Var3,perk5,perk5Var1,perk5Var2,perk5Var3,perkPrimaryStyle,perkSubStyle,role,lane,creepsPerMinDeltas.10-20,creepsPerMinDeltas.0-10,creepsPerMinDeltas.30-end,creepsPerMinDeltas.20-30,xpPerMinDeltas.10-20,xpPerMinDeltas.0-10,xpPerMinDeltas.30-end,xpPerMinDeltas.20-30,goldPerMinDeltas.10-20,goldPerMinDeltas.0-10,goldPerMinDeltas.30-end,goldPerMinDeltas.20-30,csDiffPerMinDeltas.10-20,csDiffPerMinDeltas.0-10,csDiffPerMinDeltas.30-end,csDiffPerMinDeltas.20-30,xpDiffPerMinDeltas.10-20,xpDiffPerMinDeltas.0-10,xpDiffPerMinDeltas.30-end,xpDiffPerMinDeltas.20-30,damageTakenPerMinDeltas.10-20,damageTakenPerMinDeltas.0-10,damageTakenPerMinDeltas.30-end,damageTakenPerMinDeltas.20-30,damageTakenDiffPerMinDeltas.10-20,damageTakenDiffPerMinDeltas.0-10,damageTakenDiffPerMinDeltas.30-end,damageTakenDiffPerMinDeltas.20-30,gameNumber,isTiebreaker,isPlayoff,duration,teamName,teamRole
1916,6,Red,516,12,4,UNRANKED,MVP ADD,4,Ornn,FALSE,3001,3800,0,3047,1028,1054,3340,0,3,1,0,0,0,1453,0,0,0,0,0,120956,54871,66085,0,0,9963,6880,3083,0,2862,1,35108,1167,0,36,41,19621,7598,10260,1762,9057,8400,0,0,223,8,1,0,735,16,10,0,23,6,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8437,491,863,0,8473,326,0,0,8429,67,15,13,8453,546,993,0,9105,22,0,0,8009,1235,0,0,8400,8000,NONE,JUNGLE,8.7,8,0,5.5,528.5,455,0,515,321.7,263.2,0,263,0,0,0,0,0,0,0,0,296.9,377.5,0,1064.9,0,0,0,0,192,FALSE,FALSE,1828,MVP,TOP
1917,7,Red,5,11,4,UNRANKED,MVP Beyond,4,Xin Zhao,FALSE,2055,1028,0,3194,1413,3047,3364,0,3,1,0,0,0,1005,0,0,0,0,0,116298,30361,79122,6814,0,2796,601,1891,304,11006,1,19364,4852,0,39,7,26005,9072,15741,1191,8079,7700,0,0,24,126,93,8,639,14,10,0,16,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,5,0,0,8224,329,0,0,8234,19,0,0,8232,0,50,0,9111,200,0,0,9104,0,0,0,8200,8000,NONE,JUNGLE,0.5,0.4,0,1.5,402.5,371,0,371.4,266.4,255.8,0,229.9,0,0,0,0,0,0,0,0,597.3,648.1,0,889.5,0,0,0,0,192,FALSE,FALSE,1828,MVP,JUNGLE
1918,8,Red,42,12,4,UNRANKED,MVP Ian,7,Corki,FALSE,1018,1038,1001,1054,3094,3078,3363,1,1,1,0,1,0,617,0,0,0,0,0,169158,148399,20758,0,670,17051,15374,1676,0,1768,1,5015,805,795,30,2,12422,6221,5874,326,10417,10308,0,0,267,8,8,0,185,15,5,0,16,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1558,0,0,8009,720,0,0,9103,20,20,0,8017,790,0,0,8234,37,0,0,8236,28,0,0,8000,8200,NONE,JUNGLE,10.6,8.5,0,7.5,502.4,488.2,0,469.3,361,280.9,0,342.1,0,0,0,0,0,0,0,0,252.4,294.9,0,478.6,0,0,0,0,192,FALSE,FALSE,1828,MVP,MID
1919,9,Red,498,7,4,UNRANKED,MVP Pilot,502,Xayah,FALSE,3031,1033,3006,3508,3094,1054,3363,1,1,1,0,1,0,1818,0,0,0,0,0,231695,6255,222283,3156,590,15490,1600,13375,514,2212,4,8708,1872,0,27,11,10055,4524,5446,84,12675,11650,0,0,335,32,32,0,327,15,2,0,12,14,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1174,0,0,9101,2304,3631,0,9103,19,0,0,8017,1131,0,0,8233,28,10,0,8236,28,0,0,8000,8200,SOLO,TOP,11.2,9.7,0,12.3,406.7,313.9,0,647.8,381.4,295.9,0,521.8,0,0,0,0,0,0,0,0,181.8,114.8,0,429.8,0,0,0,0,192,FALSE,FALSE,1828,MVP,BOTCARRY
1920,10,Red,497,4,14,UNRANKED,MVP Max,26,Rakan,FALSE,3050,3096,3158,2055,3504,1029,3364,0,3,2,0,0,0,1005,0,0,0,0,0,15055,7029,6369,1655,0,2951,2733,218,0,3098,5,12856,1235,0,65,9,9728,5689,3681,357,7071,7350,0,0,24,0,0,0,107,12,8,0,44,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,5,0,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8473,230,0,0,8453,507,524,0,8300,8400,SOLO,BOTTOM,1.1,0.2,0,1.1,285.2,322.7,0,365.9,227.7,170.3,0,248.1,0,0,0,0,0,0,0,0,163.1,44.4,0,576.4,0,0,0,0,192,FALSE,FALSE,1828,MVP,SUPPORT
1921,1,Blue,41,12,4,UNRANKED,bbq Crazy,4,Gangplank,FALSE,2033,3078,3142,3053,3031,3047,3340,3,1,1,2,1,1,1699,0,0,0,0,0,322788,10991,298478,13319,451,22776,6794,13347,2635,4955,1,16746,10083,0,39,15,21113,3377,15094,2641,15649,15283,0,0,341,12,4,0,912,18,6,0,26,2,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,335,13,0,8313,0,0,0,8345,4,0,0,8347,0,0,0,8444,973,0,0,8473,1195,0,0,8300,8400,DUO,MIDDLE,11.6,5.7,9,9.7,572,397.2,580.2,555.3,430.3,230.1,463.4,515.2,0,0,0,0,0,0,0,0,520.7,475.2,584.6,525.8,0,0,0,0,193,FALSE,FALSE,2232,bbq OLIVERS,TOP
1922,2,Blue,24,11,4,UNRANKED,bbq Trick,550,Jax,FALSE,2055,3082,3111,1413,3083,3211,3364,0,3,3,0,0,0,1474,0,0,0,0,0,181786,87757,85212,8815,0,3644,1550,1968,126,10526,1,28766,9968,0,43,14,40045,14466,21072,4506,10131,9775,0,0,35,166,129,0,685,16,13,0,15,10,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8005,720,538,182,9111,594,0,0,9104,23,40,0,8014,19,0,0,8234,11,0,0,8232,4,20,0,8000,8200,DUO,MIDDLE,0.7,0,3.8,0.6,430.5,363.8,499,393.8,274.2,265.5,280.6,250,0,0,0,0,0,0,0,0,694.2,484.2,2005.8,1353.8,0,0,0,0,193,FALSE,FALSE,2232,bbq OLIVERS,JUNGLE
1923,3,Blue,268,7,4,UNRANKED,bbq Tempt,552,Azir,FALSE,3115,3089,3151,2055,3111,1026,3340,0,3,2,0,0,0,1656,0,0,0,0,0,255760,246753,9007,0,0,12808,12808,0,0,2536,2,10898,2032,0,55,7,17079,9179,5952,1947,13925,13525,0,0,386,20,17,0,350,18,11,0,27,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,928,0,0,8226,1251,0,0,8234,15,0,0,8236,48,0,0,8009,1030,0,0,9104,16,20,0,8200,8000,DUO,BOTTOM,12.6,9.4,5.2,11.8,631.5,496,327.2,574.3,402.2,299.3,261.6,427.8,0,0,0,0,0,0,0,0,269,162,981.2,494,0,0,0,0,193,FALSE,FALSE,2232,bbq OLIVERS,MID
1924,4,Blue,498,7,4,UNRANKED,bbq Ghost,23,Xayah,FALSE,3508,3031,0,3047,3094,1053,3363,1,4,2,0,1,0,1069,0,0,0,0,0,237091,4458,232633,0,767,12963,387,12575,0,4359,3,9623,339,339,56,14,19364,10253,6967,2143,13668,12775,0,0,367,10,10,0,21,16,11,0,24,15,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2176,0,0,8009,930,0,0,9104,19,30,0,8014,69,0,0,8233,20,30,0,8236,28,0,0,8000,8200,DUO,BOTTOM,10.5,10.4,9.8,8.6,407.9,364.2,596.6,401.8,345.8,309.5,434.2,346,0,0,0,0,0,0,0,0,422.6,150.5,1013,508.9,0,0,0,0,193,FALSE,FALSE,2232,bbq OLIVERS,BOTCARRY
1925,5,Blue,412,4,14,UNRANKED,bbq IgNar,22,Thresh,FALSE,3401,0,3190,2055,3117,0,3364,0,1,3,0,0,0,1693,0,0,0,0,0,164455,9324,4617,150512,0,3428,2673,241,512,1029,5,8153,459,0,94,21,9964,5243,4006,713,7113,6775,0,0,51,0,0,0,71,14,23,0,66,17,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,101,0,0,8473,232,0,0,8444,482,0,0,8242,7,0,0,8316,87,0,0,8347,0,0,0,8400,8300,DUO,BOTTOM,1.7,1.3,1.2,1.2,307.3,265.2,475.2,308.7,179.4,148.1,188.6,199.4,0,0,0,0,0,0,0,0,208.5,133,402.6,367.7,0,0,0,0,193,FALSE,FALSE,2232,bbq OLIVERS,SUPPORT
1926,6,Red,164,12,4,UNRANKED,AFs Kiin,21,Camille,TRUE,3026,3074,3082,3053,3078,3047,3340,3,0,4,3,1,1,0,0,0,0,0,0,303409,1878,260895,40635,0,20715,1878,13187,5649,5869,1,25345,29474,11147,46,17,24527,5297,18064,1165,17773,16458,4,1,358,53,25,13,528,18,5,0,23,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1108,0,0,8226,1844,0,0,8233,24,50,0,8237,577,0,0,8473,646,0,0,8444,1204,0,0,8200,8400,NONE,JUNGLE,11.2,9.2,10.8,8.4,587.2,464.7,731.2,653,386.3,288.3,751.6,500.8,0,0,0,0,0,0,0,0,533.2,293.4,955,930.6,0,0,0,0,193,FALSE,FALSE,2232,Afreeca Freecs,TOP
1927,7,Red,154,11,4,UNRANKED,AFs Mowgli,21,Zac,TRUE,1413,3083,3060,3082,3047,1011,3364,2,0,7,2,1,1,0,0,0,0,0,0,181392,128567,40750,12075,0,7131,5722,695,713,33193,1,39569,22619,902,60,19,37245,8094,28554,596,13362,11475,1,0,40,159,102,9,941,17,13,0,19,16,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,383,0,0,8473,771,0,0,8429,73,20,12,8453,2211,183,0,8304,10,0,0,8347,0,0,0,8400,8300,NONE,JUNGLE,1.8,0.2,1.8,0.6,464.3,338.6,380.6,562.3,333.9,247,407.6,382.9,0,0,0,0,0,0,0,0,916.8,835.5,1022.4,1281.5,0,0,0,0,193,FALSE,FALSE,2232,Afreeca Freecs,JUNGLE
1928,8,Red,161,4,7,UNRANKED,AFs Kuro,21,Vel'Koz,TRUE,3040,3102,3158,3151,2055,3089,3363,2,1,7,2,2,1,2078,1,0,0,0,0,390794,198635,10308,181850,0,22945,19898,109,2937,2420,3,4899,13419,4212,82,15,11111,8039,2513,558,16326,14950,2,1,342,32,16,8,392,18,12,0,27,17,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,2875,0,0,8243,15,0,0,8233,30,30,0,8236,48,0,0,8316,8609,0,0,8304,10,0,0,8200,8300,NONE,JUNGLE,12.3,9.4,4.8,9.7,636.2,501.5,408.6,648.7,411.8,299.9,492.4,450.1,0,0,0,0,0,0,0,0,111.8,135.5,1022.8,232.5,0,0,0,0,193,FALSE,FALSE,2232,Afreeca Freecs,MID
1929,9,Red,81,7,4,UNRANKED,AFs Kramer,26,Ezreal,TRUE,3153,3025,3139,3042,3147,3158,3363,5,0,6,5,2,1,2227,1,0,0,0,0,346306,64419,274789,7098,0,27388,8723,16781,1884,2533,3,9970,39715,13230,84,9,14065,6464,7166,435,19966,16730,4,1,388,47,25,12,926,18,8,0,26,20,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,295,16,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8226,2995,0,0,8210,24,0,0,8300,8200,SOLO,TOP,11.6,8.7,10.6,11.2,453,323.7,539.4,802.6,386.5,281.4,733.8,716.9,0,0,0,0,0,0,0,0,217.5,187.2,773.6,560.8,0,0,0,0,193,FALSE,FALSE,2232,Afreeca Freecs,BOTCARRY
1930,10,Red,497,14,4,UNRANKED,AFs TusiN,4,Rakan,TRUE,3190,3069,2055,3050,3067,3158,3364,0,3,9,0,0,0,1514,0,0,0,0,0,16564,6756,9040,768,0,4215,3176,271,768,2202,4,16055,3701,1091,118,30,9530,3144,5866,519,10318,9050,0,0,24,4,0,0,177,15,20,0,72,19,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,1,0,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8473,707,0,0,8444,377,0,0,8300,8400,SOLO,BOTTOM,0.4,0.4,0.4,0.9,285.1,296.5,397,264.6,216,163.9,410,251.5,0,0,0,0,0,0,0,0,121.5,147.2,511,400.5,0,0,0,0,193,FALSE,FALSE,2232,Afreeca Freecs,SUPPORT
1931,1,Blue,14,12,4,UNRANKED,AFs Kiin,21,Sion,TRUE,3083,0,3060,1054,3001,3111,3340,1,0,5,0,1,0,0,0,0,0,0,0,153520,75141,71588,6790,0,11905,6789,5044,70,1943,1,35233,3060,1762,30,33,14595,7532,7062,0,12394,10000,2,0,286,6,1,0,1507,16,6,0,18,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8229,1120,0,0,8226,1384,0,0,8233,24,50,0,8237,340,0,0,8473,1318,0,0,8444,1038,0,0,8200,8400,DUO,MIDDLE,10.3,9.1,0,0,522.7,484.5,0,0,386.8,303.9,0,0,0,0,0,0,0,0,0,0,599.9,217.9,0,0,0,0,0,0,194,FALSE,FALSE,1688,Afreeca Freecs,TOP
1932,2,Blue,113,11,4,UNRANKED,AFs Mowgli,21,Sejuani,TRUE,1413,2055,3111,3211,1011,3067,3364,1,0,4,0,1,0,0,0,0,0,0,0,130543,49706,64309,16527,0,4901,2378,2029,493,7917,1,17648,21357,1177,56,14,19768,5214,14398,156,10025,7975,1,0,29,130,83,7,650,13,14,0,18,15,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,353,0,0,8473,414,0,0,8429,64,12,13,8453,666,282,0,9111,273,0,0,9105,21,40,0,8400,8000,DUO,MIDDLE,1.2,0.4,0,0,402.5,313.7,0,0,341.2,238.4,0,0,0,0,0,0,0,0,0,0,899.7,513,0,0,0,0,0,0,194,FALSE,FALSE,1688,Afreeca Freecs,JUNGLE
1933,3,Blue,43,4,12,UNRANKED,AFs Kuro,21,Karma,TRUE,3040,1056,3165,3158,3504,0,3340,2,0,5,2,1,1,0,0,0,0,0,0,318001,138479,17737,161783,0,11451,10057,970,423,914,1,6974,7913,4406,40,12,6950,3617,3249,84,12208,10200,1,0,250,19,12,2,669,16,6,0,19,7,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,838,1246,0,8243,15,0,0,8233,22,30,0,8236,24,0,0,8316,5593,0,0,8304,9,3,0,8200,8300,DUO,BOTTOM,10.2,8.4,0,0,562.8,460.1,0,0,423.1,317.8,0,0,0,0,0,0,0,0,0,0,180.2,211.2,0,0,0,0,0,0,194,FALSE,FALSE,1688,Afreeca Freecs,MID
1934,4,Blue,222,7,4,UNRANKED,AFs Kramer,26,Jinx,TRUE,0,1055,3006,3031,3087,3094,3363,3,0,3,3,2,1,1684,1,0,0,0,0,220782,44346,174632,1803,635,18252,2833,14399,1019,3627,2,6301,24312,9742,44,8,12141,5323,6817,0,13874,10625,3,1,291,25,14,4,145,15,5,0,15,11,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,2583,0,0,8009,1820,0,0,9103,18,20,0,8017,907,0,0,8233,24,0,0,8236,14,0,0,8000,8200,DUO,BOTTOM,11.6,9.4,0,0,459.7,321.8,0,0,481.3,290.3,0,0,0,0,0,0,0,0,0,0,345.2,78,0,0,0,0,0,0,194,FALSE,FALSE,1688,Afreeca Freecs,BOTCARRY
1935,5,Blue,223,14,4,UNRANKED,AFs TusiN,4,Tahm Kench,TRUE,3060,3401,2055,0,0,3111,3364,0,1,4,0,0,0,1331,0,0,0,0,0,27736,9264,6650,11821,0,4521,3975,481,64,3242,4,9538,2811,512,62,11,10385,5631,4754,0,7700,5925,2,0,59,4,0,0,72,12,13,0,41,7,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8304,10,0,0,8345,4,0,0,8410,62,0,0,8473,332,0,0,8444,489,0,0,8300,8400,DUO,BOTTOM,2.8,1.3,0,0,331.6,283.1,0,0,269.6,143.6,0,0,0,0,0,0,0,0,0,0,344.7,101.1,0,0,0,0,0,0,194,FALSE,FALSE,1688,Afreeca Freecs,SUPPORT
1936,6,Red,50,12,4,UNRANKED,bbq Crazy,4,Swain,FALSE,1056,2421,3040,3001,0,3111,3340,0,1,1,0,0,0,1648,0,0,0,0,0,142569,118900,19414,4255,304,10623,9198,1425,0,5622,1,11955,578,578,27,25,14832,6677,8139,16,9165,8675,0,0,252,8,8,0,387,15,3,0,15,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,657,0,0,8226,1806,0,0,8210,0,0,0,8236,24,0,0,8473,957,0,0,8444,743,0,0,8200,8400,NONE,JUNGLE,10.5,9,0,0,589.3,488.3,0,0,341.8,282.7,0,0,0,0,0,0,0,0,0,0,607.3,190.7,0,0,0,0,0,0,194,FALSE,FALSE,1688,bbq OLIVERS,TOP
1937,7,Red,154,11,4,UNRANKED,bbq Trick,550,Zac,FALSE,0,3083,3111,1028,1413,0,3364,0,3,1,0,0,0,1023,0,0,0,0,0,113338,80534,22300,10502,0,3983,2823,274,886,25303,1,19666,5267,0,34,17,29306,8522,18041,2742,7587,7300,0,0,21,122,104,0,716,12,8,0,13,9,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8439,537,0,0,8473,700,0,0,8429,64,12,12,8453,1877,0,0,8304,10,0,0,8347,0,0,0,8400,8300,NONE,JUNGLE,1.1,0.2,0,0,403.2,356.3,0,0,279.1,254.5,0,0,0,0,0,0,0,0,0,0,726,863.6,0,0,0,0,0,0,194,FALSE,FALSE,1688,bbq OLIVERS,JUNGLE
1938,8,Red,268,1,4,UNRANKED,bbq Tempt,552,Azir,FALSE,1056,3165,3020,2055,1052,3115,3340,0,1,1,0,0,0,1677,0,0,0,0,0,145227,139311,5916,0,0,7509,7423,85,0,854,1,4565,1459,0,38,7,9450,4122,5208,120,9929,9160,0,0,273,12,12,0,229,15,9,0,20,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,542,0,0,8226,850,0,0,8234,18,0,0,8236,24,0,0,8009,1430,0,0,9104,19,20,0,8200,8000,NONE,JUNGLE,11,8.6,0,0,591.3,485.2,0,0,374.1,283.9,0,0,0,0,0,0,0,0,0,0,234.3,140.8,0,0,0,0,0,0,194,FALSE,FALSE,1688,bbq OLIVERS,MID
1939,9,Red,81,7,4,UNRANKED,bbq Ghost,23,Ezreal,FALSE,2055,3042,3153,3025,1036,3158,3363,1,1,0,0,1,0,1440,0,0,0,0,0,131921,26663,102921,2336,0,13403,3168,10078,156,1738,3,6489,3337,0,23,14,9812,4989,4545,278,10383,10580,0,0,276,4,4,0,767,13,6,0,13,5,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8359,465,15,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8236,14,0,0,8226,1647,0,0,8300,8200,SOLO,TOP,11,9.1,0,0,416.1,313.6,0,0,364.4,304.1,0,0,0,0,0,0,0,0,0,0,315.7,74.7,0,0,0,0,0,0,194,FALSE,FALSE,1688,bbq OLIVERS,BOTCARRY
1940,10,Red,201,4,3,UNRANKED,bbq IgNar,22,Braum,FALSE,3401,0,3190,2055,3111,0,3364,0,1,1,0,0,0,1102,0,0,0,0,0,172982,5009,6140,161832,0,1752,1560,192,0,2552,5,9725,279,0,57,12,11333,4278,7055,0,6045,5800,0,0,67,0,0,0,488,11,10,0,38,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,3,0,0,8304,10,0,0,8316,710,0,0,8347,0,0,0,8473,277,0,0,8444,640,0,0,8300,8400,SOLO,BOTTOM,2.2,1.7,0,0,245.5,301.4,0,0,202.6,154,0,0,0,0,0,0,0,0,0,0,513.9,185.6,0,0,0,0,0,0,194,FALSE,FALSE,1688,bbq OLIVERS,SUPPORT
1941,1,Blue,150,12,4,UNRANKED,KSV CuVee,4,Gnar,FALSE,3026,0,3194,3111,3071,3123,3340,0,3,2,0,0,0,904,0,0,0,0,0,189211,18687,160687,9837,453,14590,1948,12641,0,2564,1,23703,7849,0,40,27,24511,14398,9479,633,11708,10950,0,0,295,14,4,0,884,17,4,0,20,8,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1566,0,0,9101,955,1295,0,9103,19,40,0,8299,395,0,0,8473,1136,0,0,8444,1043,0,0,8000,8400,DUO,MIDDLE,9.2,8.4,0,9,507.5,475.8,0,545.2,341,269.1,0,363,0,0,0,0,0,0,0,0,778.4,234.6,0,796.4,0,0,0,0,195,FALSE,FALSE,2086,KSV,TOP
1942,2,Blue,72,11,4,UNRANKED,KSV Ambition,4,Skarner,FALSE,1401,1057,3111,0,3194,1031,3364,1,3,2,0,1,0,1348,0,0,0,0,0,165858,71079,82575,12202,0,3858,1263,2054,540,8995,1,30915,17749,465,60,14,21875,4164,15851,1860,10114,9030,1,0,31,158,107,0,937,14,13,0,34,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8124,250,0,0,8126,204,0,0,8136,18,0,0,8105,2,0,0,8232,6,40,0,8234,31,0,0,8100,8200,DUO,MIDDLE,1,0.1,0,1.6,371.3,372.8,0,424.6,309.9,278.8,0,291.1,0,0,0,0,0,0,0,0,663.4,652.5,0,385.2,0,0,0,0,195,FALSE,FALSE,2086,KSV,JUNGLE
1943,3,Blue,43,4,12,UNRANKED,KSV Crown,7,Karma,FALSE,3040,1052,1026,3089,3504,3158,3340,3,2,3,2,1,1,1108,0,0,0,0,0,360513,185687,22513,152312,0,18591,17105,1335,150,1279,1,15820,4063,0,43,17,11340,6009,4866,465,13312,13080,0,0,318,28,20,4,899,17,11,0,26,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8214,1268,1266,0,8243,15,0,0,8234,18,0,0,8236,48,0,0,8316,7076,0,0,8304,10,0,0,8200,8300,DUO,BOTTOM,10.9,9.5,0,8.3,589.4,492.5,0,491.7,442.2,301,0,393,0,0,0,0,0,0,0,0,365.8,162.2,0,308.5,0,0,0,0,195,FALSE,FALSE,2086,KSV,MID
1944,4,Blue,110,4,7,UNRANKED,KSV Ruler,502,Varus,FALSE,3124,3153,3085,3091,3111,2055,3363,2,3,1,2,2,1,1179,1,0,0,0,0,206910,58603,145128,3177,0,23400,10323,12869,208,3519,3,12355,11655,4667,59,39,13531,5834,6588,1108,14282,14275,0,0,358,9,9,0,415,16,7,0,14,19,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8021,1697,0,0,8009,970,0,0,9103,16,30,0,8017,1254,0,0,8236,28,0,0,8233,24,30,0,8000,8200,DUO,BOTTOM,12.6,9,0,9.8,596,308,0,405.4,476.7,282.3,0,388.4,0,0,0,0,0,0,0,0,326.6,147.6,0,441.9,0,0,0,0,195,FALSE,FALSE,2086,KSV,BOTCARRY
1945,5,Blue,497,4,14,UNRANKED,KSV CoreJJ,25,Rakan,FALSE,3050,3158,3069,2055,3105,1033,3364,0,4,5,0,0,0,1313,0,0,0,0,0,11224,4970,6174,79,0,4197,3573,623,0,2570,5,17977,1144,0,93,22,10965,7291,2888,785,7322,7325,0,0,15,0,0,0,185,12,17,0,49,13,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8326,2,0,0,8304,10,0,0,8345,4,0,0,8347,0,0,0,8453,318,753,0,8429,71,17,12,8300,8400,DUO,BOTTOM,0.8,0.2,0,0.3,163.4,281.5,0,310.5,202.1,151,0,219.6,0,0,0,0,0,0,0,0,70.2,155.5,0,446.5,0,0,0,0,195,FALSE,FALSE,2086,KSV,SUPPORT
1946,6,Red,50,12,4,UNRANKED,ROX Lindarang,552,Swain,TRUE,1056,3027,3151,3157,3111,1026,3340,1,0,9,0,1,0,0,0,0,0,0,0,181916,151284,27070,3561,537,13137,11228,1909,0,10433,1,13736,7284,4063,43,36,20957,7854,13027,74,13689,11660,1,0,283,12,12,0,256,18,2,0,19,6,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8230,20,0,0,8226,2283,0,0,8210,0,0,0,8236,48,0,0,8444,935,0,0,8473,264,0,0,8200,8400,NONE,JUNGLE,10.3,7.9,0,8.1,538.5,453,0,696.4,385.8,257.4,0,475.3,0,0,0,0,0,0,0,0,819.1,206.6,0,479.4,0,0,0,0,195,FALSE,FALSE,2086,ROX Tigers,TOP
