,championId,pickTurn,name,gameNumber,isTiebreaker,isPlayoff,league
146,150,6,Gnar,15,FALSE,FALSE,NALCS
147,59,7,Jarvan IV,15,FALSE,FALSE,NALCS
148,420,8,Illaoi,15,FALSE,FALSE,NALCS
149,8,9,Vladimir,15,FALSE,FALSE,NALCS
150,114,10,Fiora,15,FALSE,FALSE,NALCS
151,429,1,Kalista,16,FALSE,FALSE,NALCS
152,98,2,Shen,16,FALSE,FALSE,NALCS
153,223,3,Tahm Kench,16,FALSE,FALSE,NALCS
154,236,4,Lucian,16,FALSE,FALSE,NALCS
155,3,5,Galio,16,FALSE,FALSE,NALCS
156,96,6,Kog'Maw,16,FALSE,FALSE,NALCS
157,44,7,Taric,16,FALSE,FALSE,NALCS
158,121,8,Kha'Zix,16,FALSE,FALSE,NALCS
159,28,9,Evelynn,16,FALSE,FALSE,NALCS
160,113,10,Sejuani,16,FALSE,FALSE,NALCS
161,268,1,Azir,17,FALSE,FALSE,NALCS
162,223,2,Tahm Kench,17,FALSE,FALSE,NALCS
163,201,3,Braum,17,FALSE,FALSE,NALCS
164,96,4,Kog'Maw,17,FALSE,FALSE,NALCS
165,142,5,Zoe,17,FALSE,FALSE,NALCS
166,126,6,Jayce,17,FALSE,FALSE,NALCS
167,18,7,Tristana,17,FALSE,FALSE,NALCS
168,12,8,Alistar,17,FALSE,FALSE,NALCS
169,15,9,Sivir,17,FALSE,FALSE,NALCS
170,13,10,Ryze,17,FALSE,FALSE,NALCS
171,96,1,Kog'Maw,18,FALSE,FALSE,NALCS
172,61,2,Orianna,18,FALSE,FALSE,NALCS
173,13,3,Ryze,18,FALSE,FALSE,NALCS
174,268,4,Azir,18,FALSE,FALSE,NALCS
175,41,5,Gangplank,18,FALSE,FALSE,NALCS
176,142,6,Zoe,18,FALSE,FALSE,NALCS
177,107,7,Rengar,18,FALSE,FALSE,NALCS
178,154,8,Zac,18,FALSE,FALSE,NALCS
179,516,9,Ornn,18,FALSE,FALSE,NALCS
180,113,10,Sejuani,18,FALSE,FALSE,NALCS
181,126,1,Jayce,19,FALSE,FALSE,NALCS
182,142,2,Zoe,19,FALSE,FALSE,NALCS
183,113,3,Sejuani,19,FALSE,FALSE,NALCS
184,429,4,Kalista,19,FALSE,FALSE,NALCS
185,516,5,Ornn,19,FALSE,FALSE,NALCS
186,107,6,Rengar,19,FALSE,FALSE,NALCS
187,61,7,Orianna,19,FALSE,FALSE,NALCS
188,223,8,Tahm Kench,19,FALSE,FALSE,NALCS
189,90,9,Malzahar,19,FALSE,FALSE,NALCS
190,110,10,Varus,19,FALSE,FALSE,NALCS
191,516,1,Ornn,20,FALSE,FALSE,NALCS
192,429,2,Kalista,20,FALSE,FALSE,NALCS
193,110,3,Varus,20,FALSE,FALSE,NALCS
194,126,4,Jayce,20,FALSE,FALSE,NALCS
195,142,5,Zoe,20,FALSE,FALSE,NALCS
196,223,6,Tahm Kench,20,FALSE,FALSE,NALCS
197,59,7,Jarvan IV,20,FALSE,FALSE,NALCS
198,96,8,Kog'Maw,20,FALSE,FALSE,NALCS
199,154,9,Zac,20,FALSE,FALSE,NALCS
200,81,10,Ezreal,20,FALSE,FALSE,NALCS
201,154,1,Zac,21,FALSE,FALSE,NALCS
202,136,2,Aurelion Sol,21,FALSE,FALSE,NALCS
203,69,3,Cassiopeia,21,FALSE,FALSE,NALCS
204,223,4,Tahm Kench,21,FALSE,FALSE,NALCS
205,268,5,Azir,21,FALSE,FALSE,NALCS
206,113,6,Sejuani,21,FALSE,FALSE,NALCS
207,44,7,Taric,21,FALSE,FALSE,NALCS
208,98,8,Shen,21,FALSE,FALSE,NALCS
209,40,9,Janna,21,FALSE,FALSE,NALCS
210,12,10,Alistar,21,FALSE,FALSE,NALCS
211,69,1,Cassiopeia,22,FALSE,FALSE,NALCS
212,142,2,Zoe,22,FALSE,FALSE,NALCS
213,3,3,Galio,22,FALSE,FALSE,NALCS
214,268,4,Azir,22,FALSE,FALSE,NALCS
215,96,5,Kog'Maw,22,FALSE,FALSE,NALCS
216,41,6,Gangplank,22,FALSE,FALSE,NALCS
217,28,7,Evelynn,22,FALSE,FALSE,NALCS
218,201,8,Braum,22,FALSE,FALSE,NALCS
219,154,9,Zac,22,FALSE,FALSE,NALCS
220,126,10,Jayce,22,FALSE,FALSE,NALCS
221,13,1,Ryze,23,FALSE,FALSE,NALCS
222,110,2,Varus,23,FALSE,FALSE,NALCS
223,42,3,Corki,23,FALSE,FALSE,NALCS
224,41,4,Gangplank,23,FALSE,FALSE,NALCS
225,142,5,Zoe,23,FALSE,FALSE,NALCS
226,268,6,Azir,23,FALSE,FALSE,NALCS
227,164,7,Camille,23,FALSE,FALSE,NALCS
228,44,8,Taric,23,FALSE,FALSE,NALCS
229,412,9,Thresh,23,FALSE,FALSE,NALCS
230,12,10,Alistar,23,FALSE,FALSE,NALCS
231,18,1,Tristana,24,FALSE,FALSE,NALCS
232,96,2,Kog'Maw,24,FALSE,FALSE,NALCS
233,163,3,Taliyah,24,FALSE,FALSE,NALCS
234,20,4,Nunu,24,FALSE,FALSE,NALCS
235,429,5,Kalista,24,FALSE,FALSE,NALCS
236,142,6,Zoe,24,FALSE,FALSE,NALCS
237,154,7,Zac,24,FALSE,FALSE,NALCS
238,79,8,Gragas,24,FALSE,FALSE,NALCS
239,164,9,Camille,24,FALSE,FALSE,NALCS
240,41,10,Gangplank,24,FALSE,FALSE,NALCS
241,429,1,Kalista,25,FALSE,FALSE,NALCS
242,142,2,Zoe,25,FALSE,FALSE,NALCS
243,3,3,Galio,25,FALSE,FALSE,NALCS
244,268,4,Azir,25,FALSE,FALSE,NALCS
245,107,5,Rengar,25,FALSE,FALSE,NALCS
246,13,6,Ryze,25,FALSE,FALSE,NALCS
247,40,7,Janna,25,FALSE,FALSE,NALCS
248,164,8,Camille,25,FALSE,FALSE,NALCS
249,126,9,Jayce,25,FALSE,FALSE,NALCS
250,44,10,Taric,25,FALSE,FALSE,NALCS
251,81,1,Ezreal,26,FALSE,FALSE,NALCS
252,142,2,Zoe,26,FALSE,FALSE,NALCS
253,20,3,Nunu,26,FALSE,FALSE,NALCS
254,41,4,Gangplank,26,FALSE,FALSE,NALCS
255,18,5,Tristana,26,FALSE,FALSE,NALCS
256,268,6,Azir,26,FALSE,FALSE,NALCS
257,12,7,Alistar,26,FALSE,FALSE,NALCS
258,113,8,Sejuani,26,FALSE,FALSE,NALCS
259,98,9,Shen,26,FALSE,FALSE,NALCS
260,107,10,Rengar,26,FALSE,FALSE,NALCS
261,164,1,Camille,27,FALSE,FALSE,NALCS
262,13,2,Ryze,27,FALSE,FALSE,NALCS
263,268,3,Azir,27,FALSE,FALSE,NALCS
264,142,4,Zoe,27,FALSE,FALSE,NALCS
265,3,5,Galio,27,FALSE,FALSE,NALCS
266,42,6,Corki,27,FALSE,FALSE,NALCS
267,150,7,Gnar,27,FALSE,FALSE,NALCS
268,201,8,Braum,27,FALSE,FALSE,NALCS
269,126,9,Jayce,27,FALSE,FALSE,NALCS
270,18,10,Tristana,27,FALSE,FALSE,NALCS
271,126,1,Jayce,28,FALSE,FALSE,NALCS
272,20,2,Nunu,28,FALSE,FALSE,NALCS
273,41,3,Gangplank,28,FALSE,FALSE,NALCS
274,164,4,Camille,28,FALSE,FALSE,NALCS
275,42,5,Corki,28,FALSE,FALSE,NALCS
276,107,6,Rengar,28,FALSE,FALSE,NALCS
277,223,7,Tahm Kench,28,FALSE,FALSE,NALCS
278,40,8,Janna,28,FALSE,FALSE,NALCS
279,121,9,Kha'Zix,28,FALSE,FALSE,NALCS
280,25,10,Morgana,28,FALSE,FALSE,NALCS
281,13,1,Ryze,29,FALSE,FALSE,NALCS
282,142,2,Zoe,29,FALSE,FALSE,NALCS
283,163,3,Taliyah,29,FALSE,FALSE,NALCS
284,3,4,Galio,29,FALSE,FALSE,NALCS
285,90,5,Malzahar,29,FALSE,FALSE,NALCS
286,268,6,Azir,29,FALSE,FALSE,NALCS
287,154,7,Zac,29,FALSE,FALSE,NALCS
288,134,8,Syndra,29,FALSE,FALSE,NALCS
289,59,9,Jarvan IV,29,FALSE,FALSE,NALCS
290,136,10,Aurelion Sol,29,FALSE,FALSE,NALCS
291,163,1,Taliyah,30,FALSE,FALSE,NALCS
292,142,2,Zoe,30,FALSE,FALSE,NALCS
293,154,3,Zac,30,FALSE,FALSE,NALCS
294,429,4,Kalista,30,FALSE,FALSE,NALCS
295,268,5,Azir,30,FALSE,FALSE,NALCS
296,3,6,Galio,30,FALSE,FALSE,NALCS
297,136,7,Aurelion Sol,30,FALSE,FALSE,NALCS
298,69,8,Cassiopeia,30,FALSE,FALSE,NALCS
299,90,9,Malzahar,30,FALSE,FALSE,NALCS
300,13,10,Ryze,30,FALSE,FALSE,NALCS
301,90,1,Malzahar,31,FALSE,FALSE,NALCS
302,142,2,Zoe,31,FALSE,FALSE,NALCS
303,3,3,Galio,31,FALSE,FALSE,NALCS
304,163,4,Taliyah,31,FALSE,FALSE,NALCS
305,13,5,Ryze,31,FALSE,FALSE,NALCS
306,268,6,Azir,31,FALSE,FALSE,NALCS
307,18,7,Tristana,31,FALSE,FALSE,NALCS
308,154,8,Zac,31,FALSE,FALSE,NALCS
309,429,9,Kalista,31,FALSE,FALSE,NALCS
310,59,10,Jarvan IV,31,FALSE,FALSE,NALCS
311,164,1,Camille,32,FALSE,FALSE,NALCS
312,268,2,Azir,32,FALSE,FALSE,NALCS
313,113,3,Sejuani,32,FALSE,FALSE,NALCS
314,13,4,Ryze,32,FALSE,FALSE,NALCS
315,497,5,Rakan,32,FALSE,FALSE,NALCS
316,142,6,Zoe,32,FALSE,FALSE,NALCS
317,44,7,Taric,32,FALSE,FALSE,NALCS
318,110,8,Varus,32,FALSE,FALSE,NALCS
319,223,9,Tahm Kench,32,FALSE,FALSE,NALCS
320,429,10,Kalista,32,FALSE,FALSE,NALCS
321,429,1,Kalista,33,FALSE,FALSE,NALCS
322,142,2,Zoe,33,FALSE,FALSE,NALCS
323,3,3,Galio,33,FALSE,FALSE,NALCS
324,516,4,Ornn,33,FALSE,FALSE,NALCS
325,41,5,Gangplank,33,FALSE,FALSE,NALCS
326,126,6,Jayce,33,FALSE,FALSE,NALCS
327,107,7,Rengar,33,FALSE,FALSE,NALCS
328,12,8,Alistar,33,FALSE,FALSE,NALCS
329,110,9,Varus,33,FALSE,FALSE,NALCS
330,44,10,Taric,33,FALSE,FALSE,NALCS
331,429,1,Kalista,34,FALSE,FALSE,NALCS
332,142,2,Zoe,34,FALSE,FALSE,NALCS
333,81,3,Ezreal,34,FALSE,FALSE,NALCS
334,113,4,Sejuani,34,FALSE,FALSE,NALCS
335,20,5,Nunu,34,FALSE,FALSE,NALCS
336,96,6,Kog'Maw,34,FALSE,FALSE,NALCS
337,201,7,Braum,34,FALSE,FALSE,NALCS
338,69,8,Cassiopeia,34,FALSE,FALSE,NALCS
339,12,9,Alistar,34,FALSE,FALSE,NALCS
340,163,10,Taliyah,34,FALSE,FALSE,NALCS
341,18,1,Tristana,35,FALSE,FALSE,NALCS
342,268,2,Azir,35,FALSE,FALSE,NALCS
343,497,3,Rakan,35,FALSE,FALSE,NALCS
344,41,4,Gangplank,35,FALSE,FALSE,NALCS
345,150,5,Gnar,35,FALSE,FALSE,NALCS
346,429,6,Kalista,35,FALSE,FALSE,NALCS
347,126,7,Jayce,35,FALSE,FALSE,NALCS
348,44,8,Taric,35,FALSE,FALSE,NALCS
349,114,9,Fiora,35,FALSE,FALSE,NALCS
350,12,10,Alistar,35,FALSE,FALSE,NALCS
351,3,1,Galio,36,FALSE,FALSE,NALCS
352,113,2,Sejuani,36,FALSE,FALSE,NALCS
353,69,3,Cassiopeia,36,FALSE,FALSE,NALCS
354,142,4,Zoe,36,FALSE,FALSE,NALCS
355,498,5,Xayah,36,FALSE,FALSE,NALCS
356,13,6,Ryze,36,FALSE,FALSE,NALCS
357,110,7,Varus,36,FALSE,FALSE,NALCS
358,154,8,Zac,36,FALSE,FALSE,NALCS
359,429,9,Kalista,36,FALSE,FALSE,NALCS
360,59,10,Jarvan IV,36,FALSE,FALSE,NALCS
361,3,1,Galio,37,FALSE,FALSE,NALCS
362,142,2,Zoe,37,FALSE,FALSE,NALCS
363,429,3,Kalista,37,FALSE,FALSE,NALCS
364,41,4,Gangplank,37,FALSE,FALSE,NALCS
365,150,5,Gnar,37,FALSE,FALSE,NALCS
366,13,6,Ryze,37,FALSE,FALSE,NALCS
367,126,7,Jayce,37,FALSE,FALSE,NALCS
368,201,8,Braum,37,FALSE,FALSE,NALCS
369,114,9,Fiora,37,FALSE,FALSE,NALCS
370,107,10,Rengar,37,FALSE,FALSE,NALCS
371,136,1,Aurelion Sol,38,FALSE,FALSE,NALCS
372,142,2,Zoe,38,FALSE,FALSE,NALCS
373,13,3,Ryze,38,FALSE,FALSE,NALCS
374,163,4,Taliyah,38,FALSE,FALSE,NALCS
375,164,5,Camille,38,FALSE,FALSE,NALCS
376,268,6,Azir,38,FALSE,FALSE,NALCS
377,516,7,Ornn,38,FALSE,FALSE,NALCS
378,126,8,Jayce,38,FALSE,FALSE,NALCS
379,497,9,Rakan,38,FALSE,FALSE,NALCS
380,42,10,Corki,38,FALSE,FALSE,NALCS
381,236,1,Lucian,39,FALSE,FALSE,NALCS
382,142,2,Zoe,39,FALSE,FALSE,NALCS
383,164,3,Camille,39,FALSE,FALSE,NALCS
384,18,4,Tristana,39,FALSE,FALSE,NALCS
385,268,5,Azir,39,FALSE,FALSE,NALCS
386,163,6,Taliyah,39,FALSE,FALSE,NALCS
387,81,7,Ezreal,39,FALSE,FALSE,NALCS
388,12,8,Alistar,39,FALSE,FALSE,NALCS
389,110,9,Varus,39,FALSE,FALSE,NALCS
390,98,10,Shen,39,FALSE,FALSE,NALCS
391,41,1,Gangplank,40,FALSE,FALSE,NALCS
392,142,2,Zoe,40,FALSE,FALSE,NALCS
393,42,3,Corki,40,FALSE,FALSE,NALCS
394,163,4,Taliyah,40,FALSE,FALSE,NALCS
395,13,5,Ryze,40,FALSE,FALSE,NALCS
396,268,6,Azir,40,FALSE,FALSE,NALCS
397,29,7,Twitch,40,FALSE,FALSE,NALCS
398,44,8,Taric,40,FALSE,FALSE,NALCS
399,96,9,Kog'Maw,40,FALSE,FALSE,NALCS
400,72,10,Skarner,40,FALSE,FALSE,NALCS
401,268,1,Azir,41,FALSE,FALSE,NALCS
402,41,2,Gangplank,41,FALSE,FALSE,NALCS
403,516,3,Ornn,41,FALSE,FALSE,NALCS
404,72,4,Skarner,41,FALSE,FALSE,NALCS
405,18,5,Tristana,41,FALSE,FALSE,NALCS
406,113,6,Sejuani,41,FALSE,FALSE,NALCS
407,107,7,Rengar,41,FALSE,FALSE,NALCS
408,44,8,Taric,41,FALSE,FALSE,NALCS
409,223,9,Tahm Kench,41,FALSE,FALSE,NALCS
410,121,10,Kha'Zix,41,FALSE,FALSE,NALCS
411,72,1,Skarner,42,FALSE,FALSE,NALCS
412,41,2,Gangplank,42,FALSE,FALSE,NALCS
413,3,3,Galio,42,FALSE,FALSE,NALCS
414,429,4,Kalista,42,FALSE,FALSE,NALCS
415,13,5,Ryze,42,FALSE,FALSE,NALCS
416,154,6,Zac,42,FALSE,FALSE,NALCS
417,164,7,Camille,42,FALSE,FALSE,NALCS
418,110,8,Varus,42,FALSE,FALSE,NALCS
419,8,9,Vladimir,42,FALSE,FALSE,NALCS
420,498,10,Xayah,42,FALSE,FALSE,NALCS
421,3,1,Galio,43,FALSE,FALSE,NALCS
422,41,2,Gangplank,43,FALSE,FALSE,NALCS
423,13,3,Ryze,43,FALSE,FALSE,NALCS
424,12,4,Alistar,43,FALSE,FALSE,NALCS
425,268,5,Azir,43,FALSE,FALSE,NALCS
426,142,6,Zoe,43,FALSE,FALSE,NALCS
427,42,7,Corki,43,FALSE,FALSE,NALCS
428,164,8,Camille,43,FALSE,FALSE,NALCS
429,69,9,Cassiopeia,43,FALSE,FALSE,NALCS
430,110,10,Varus,43,FALSE,FALSE,NALCS
431,13,1,Ryze,44,FALSE,FALSE,NALCS
432,142,2,Zoe,44,FALSE,FALSE,NALCS
433,163,3,Taliyah,44,FALSE,FALSE,NALCS
434,41,4,Gangplank,44,FALSE,FALSE,NALCS
435,3,5,Galio,44,FALSE,FALSE,NALCS
436,268,6,Azir,44,FALSE,FALSE,NALCS
437,429,7,Kalista,44,FALSE,FALSE,NALCS
438,12,8,Alistar,44,FALSE,FALSE,NALCS
439,51,9,Caitlyn,44,FALSE,FALSE,NALCS
440,136,10,Aurelion Sol,44,FALSE,FALSE,NALCS
441,3,1,Galio,45,FALSE,FALSE,NALCS
442,142,2,Zoe,45,FALSE,FALSE,NALCS
443,42,3,Corki,45,FALSE,FALSE,NALCS
444,268,4,Azir,45,FALSE,FALSE,NALCS
445,41,5,Gangplank,45,FALSE,FALSE,NALCS
446,13,6,Ryze,45,FALSE,FALSE,NALCS
447,110,7,Varus,45,FALSE,FALSE,NALCS
448,98,8,Shen,45,FALSE,FALSE,NALCS
449,81,9,Ezreal,45,FALSE,FALSE,NALCS
450,4,10,Twisted Fate,45,FALSE,FALSE,NALCS
451,13,1,Ryze,46,FALSE,FALSE,NALCS
452,41,2,Gangplank,46,FALSE,FALSE,NALCS
453,3,3,Galio,46,FALSE,FALSE,NALCS
454,110,4,Varus,46,FALSE,FALSE,NALCS
455,163,5,Taliyah,46,FALSE,FALSE,NALCS
456,516,6,Ornn,46,FALSE,FALSE,NALCS
457,51,7,Caitlyn,46,FALSE,FALSE,NALCS
458,12,8,Alistar,46,FALSE,FALSE,NALCS
459,98,9,Shen,46,FALSE,FALSE,NALCS
460,223,10,Tahm Kench,46,FALSE,FALSE,NALCS
461,268,1,Azir,47,FALSE,FALSE,NALCS
462,41,2,Gangplank,47,FALSE,FALSE,NALCS
463,3,3,Galio,47,FALSE,FALSE,NALCS
464,142,4,Zoe,47,FALSE,FALSE,NALCS
465,516,5,Ornn,47,FALSE,FALSE,NALCS
466,164,6,Camille,47,FALSE,FALSE,NALCS
467,223,7,Tahm Kench,47,FALSE,FALSE,NALCS
468,25,8,Morgana,47,FALSE,FALSE,NALCS
469,112,9,Viktor,47,FALSE,FALSE,NALCS
470,13,10,Ryze,47,FALSE,FALSE,NALCS
471,72,1,Skarner,48,FALSE,FALSE,NALCS
472,142,2,Zoe,48,FALSE,FALSE,NALCS
473,150,3,Gnar,48,FALSE,FALSE,NALCS
474,268,4,Azir,48,FALSE,FALSE,NALCS
475,13,5,Ryze,48,FALSE,FALSE,NALCS
476,18,6,Tristana,48,FALSE,FALSE,NALCS
477,44,7,Taric,48,FALSE,FALSE,NALCS
478,163,8,Taliyah,48,FALSE,FALSE,NALCS
479,201,9,Braum,48,FALSE,FALSE,NALCS
480,164,10,Camille,48,FALSE,FALSE,NALCS
481,3,1,Galio,49,FALSE,FALSE,NALCS
482,142,2,Zoe,49,FALSE,FALSE,NALCS
483,429,3,Kalista,49,FALSE,FALSE,NALCS
484,72,4,Skarner,49,FALSE,FALSE,NALCS
485,136,5,Aurelion Sol,49,FALSE,FALSE,NALCS
486,41,6,Gangplank,49,FALSE,FALSE,NALCS
487,516,7,Ornn,49,FALSE,FALSE,NALCS
488,61,8,Orianna,49,FALSE,FALSE,NALCS
489,12,9,Alistar,49,FALSE,FALSE,NALCS
490,201,10,Braum,49,FALSE,FALSE,NALCS
